Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 24127002 "," 20066840 "," 17565600 "
3.01.01," Receita Bruta de Vendas e/ou Serviços "," 25605684 "," 21180476 "," 18468183 "
3.01.02," Impostos Incidentes Sobre Vendas "," -1218499 "," -940608 "," -747690 "
3.01.03," Abatimentos "," -260183 "," -173028 "," -154893 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -16920834 "," -14175708 "," -12367239 "
3.03," Resultado Bruto "," 7206168 "," 5891132 "," 5198361 "
3.04," Despesas/Receitas Operacionais "," -5839696 "," -4975148 "," -4079892 "
3.04.01," Despesas com Vendas "," -4966819 "," -4256422 "," -3754770 "
3.04.02," Despesas Gerais e Administrativas "," -912404 "," -679320 "," -533393 "
3.04.02.01," Administrativas "," -912404 "," -679320 "," -533393 "
3.04.02.02," Depreciações e Amortizações "," "," "," "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 78083 "," 37911 "," 355263 "
3.04.05," Outras Despesas Operacionais "," -37429 "," -69450 "," -146992 "
3.04.05.01," Despesas Extraordinárias "," -37429 "," -69450 "," -146992 "
3.04.06," Resultado de Equivalência Patrimonial "," -1127 "," -7867 "," 0 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1366472 "," 915984 "," 1118469 "
3.06," Resultado Financeiro "," -379210 "," -299616 "," -334301 "
3.06.01," Receitas Financeiras "," 80016 "," 54182 "," 76945 "
3.06.02," Despesas Financeiras "," -459226 "," -353798 "," -411246 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 987262 "," 616368 "," 784168 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -223129 "," -120835 "," 4567 "
3.08.01," Corrente "," -221249 "," -206565 "," -109113 "
3.08.02," Diferido "," -1880 "," 85730 "," 113680 "
3.09," Resultado Líquido das Operações Continuadas "," 764133 "," 495533 "," 788735 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 764133 "," 495533 "," 788735 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 751934 "," 484444 "," 772240 "
3.11.02," Atribuído a Sócios Não Controladores "," 12199 "," 11089 "," 16495 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.45592 "," 0.29374 "," 0.46886 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.45467 "," 0.29299 "," 0.46761 "
