Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 24240886 "," 17890069 "," 18796346 "
3.01.01," Receita de implementação de infraestrutura, O&M e outras, líquidas "," 22917902 "," 16799042 "," 18229778 "
3.01.02," Remuneração dos ativos da concessão, líquida "," 1322984 "," 1091027 "," 566568 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -17345410 "," -11903314 "," -13067195 "
3.02.01," Energia elétrica comprada para revenda "," -12393249 "," -7292271 "," -6974026 "
3.02.02," Custo de construção "," -3048409 "," -3109221 "," -5033268 "
3.02.03," Custo da operação "," -1903752 "," -1501822 "," -1059901 "
3.03," Resultado Bruto "," 6895476 "," 5986755 "," 5729151 "
3.04," Despesas/Receitas Operacionais "," -1907984 "," -1204328 "," -1421432 "
3.04.01," Despesas com Vendas "," -597431 "," -94163 "," -272838 "
3.04.02," Despesas Gerais e Administrativas "," -1199595 "," -940908 "," -557666 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," 32920 "," -268177 "," -356738 "
3.04.03.01," Perdas esperadas para redução ao valor recuperável "," 32920 "," -268177 "," -97573 "
3.04.03.02," Perda na desativação de bens e direito "," 0 "," 0 "," -259165 "
3.04.04," Outras Receitas Operacionais "," 0 "," 65180 "," 0 "
3.04.05," Outras Despesas Operacionais "," -210854 "," 0 "," -150896 "
3.04.06," Resultado de Equivalência Patrimonial "," 66976 "," 33740 "," -83294 "
3.04.06.01," Amortização do Direito de Concessão "," "," "," "
3.04.06.02," Resultado da Equivalência Patrimonial "," 66976 "," 33740 "," -83294 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 4987492 "," 4782427 "," 4307719 "
3.06," Resultado Financeiro "," -818058 "," -424125 "," -627660 "
3.06.01," Receitas Financeiras "," 2239703 "," 1126722 "," 1761378 "
3.06.02," Despesas Financeiras "," -3057761 "," -1550847 "," -2389038 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 4169434 "," 4358302 "," 3680059 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 133075 "," -910649 "," -964427 "
3.08.01," Corrente "," -356098 "," -305802 "," -200787 "
3.08.02," Diferido "," 489173 "," -604847 "," -763640 "
3.09," Resultado Líquido das Operações Continuadas "," 4302509 "," 3447653 "," 2715632 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 4302509 "," 3447653 "," 2715632 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 3694527 "," 2975089 "," 2415630 "
3.11.02," Atribuído a Sócios Não Controladores "," 607982 "," 472564 "," 300002 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," "," "," "
