Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 958231 "," 731489 "," 589335 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -644604 "," -467845 "," -450227 "
3.03," Resultado Bruto "," 313627 "," 263644 "," 139108 "
3.04," Despesas/Receitas Operacionais "," -30412 "," -130864 "," -31558 "
3.04.01," Despesas com Vendas "," -18971 "," -28462 "," -28199 "
3.04.02," Despesas Gerais e Administrativas "," -8063 "," -110892 "," -33704 "
3.04.02.01," Gerais e Administrativas "," "," "," "
3.04.02.02," Honorário da Administração "," "," "," "
3.04.02.03," Depreciação e amortização "," "," "," "
3.04.02.04," Participação no lucro e resultado "," "," "," "
3.04.02.05," Despesas gerais e adm "," -8063 "," -110892 "," -33704 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 1122 "," 9617 "," 32075 "
3.04.05," Outras Despesas Operacionais "," -4500 "," -1127 "," -1730 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.04.06.01," Paticipação nos lucros (prejuízos) de coligadas e controladas "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 283215 "," 132780 "," 107550 "
3.06," Resultado Financeiro "," 3279 "," -3407 "," 3742 "
3.06.01," Receitas Financeiras "," 26831 "," 15225 "," 24551 "
3.06.01.01," Receita Financeira "," 20297 "," 7948 "," 16653 "
3.06.01.02," Variações Monetárias Ativas "," 6534 "," 7277 "," 7898 "
3.06.02," Despesas Financeiras "," -23552 "," -18632 "," -20809 "
3.06.02.01," Despesa Financeira "," -19085 "," -14302 "," -15488 "
3.06.02.02," Variações Monetárias Passivas "," -4467 "," -4330 "," -5321 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 286494 "," 129373 "," 111292 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -9896 "," 55049 "," -1382 "
3.08.01," Corrente "," -14610 "," -11701 "," -3188 "
3.08.02," Diferido "," 4714 "," 66750 "," 1806 "
3.09," Resultado Líquido das Operações Continuadas "," 276598 "," 184422 "," 109910 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 276598 "," 184422 "," 109910 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 9.53000 "," 6.36000 "," 3.79000 "
3.99.01.02," PNA "," 9.53000 "," 6.36000 "," 3.79000 "
3.99.01.03," PNB "," 9.53000 "," 6.36000 "," 3.79000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 9.53000 "," 6.36000 "," 3.79000 "
3.99.02.02," PNA "," 9.53000 "," 6.36000 "," 3.79000 "
3.99.02.03," PNB "," 9.53000 "," 6.36000 "," 3.79000 "
