Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 4389414 "," 4321553 "," 4282773 "
2.01," Passivo Circulante "," 539162 "," 542792 "," 590876 "
2.01.01," Obrigações Sociais e Trabalhistas "," 664 "," 492 "," 840 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," 664 "," 492 "," 840 "
2.01.02," Fornecedores "," 5339 "," 4984 "," 5894 "
2.01.02.01," Fornecedores Nacionais "," 5339 "," 4984 "," 5894 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 7332 "," 6035 "," 4981 "
2.01.03.01," Obrigações Fiscais Federais "," 7332 "," 6035 "," 4981 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 4536 "," 3140 "," 3402 "
2.01.03.01.02," Tributos e Contribuições Sociais a Recolher "," 2796 "," 2895 "," 1579 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 24776 "," 19697 "," 58802 "
2.01.04.01," Empréstimos e Financiamentos "," 0 "," 4369 "," 50516 "
2.01.04.01.01," Em Moeda Nacional "," 0 "," 4369 "," 50516 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 24776 "," 15328 "," 8286 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 500035 "," 509643 "," 516836 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 500035 "," 509643 "," 516836 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Dividendos Propostos "," "," "," "
2.01.05.02.05," Obrigações com Pagamento do Arrendamento "," 0 "," 431 "," 431 "
2.01.05.02.06," Outras Contas a Pagar "," 378 "," 434 "," 899 "
2.01.05.02.07," Dividendos Propostos "," 499657 "," 508778 "," 515506 "
2.01.06," Provisões "," 1016 "," 1941 "," 3523 "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," 1016 "," 1941 "," 3523 "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.06.02.04," Provisões Diversas "," 1016 "," 1941 "," 3523 "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 2378090 "," 2335826 "," 2239715 "
2.02.01," Empréstimos e Financiamentos "," 1210172 "," 1181689 "," 1086737 "
2.02.01.01," Empréstimos e Financiamentos "," 0 "," 175000 "," 442499 "
2.02.01.01.01," Em Moeda Nacional "," 0 "," 175000 "," 442499 "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," 1210172 "," 1006689 "," 644238 "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 2985 "," 4070 "," 567 "
2.02.02.01," Passivos com Partes Relacionadas "," "," "," "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.02.02.02," Outros "," 2985 "," 4070 "," 567 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Obrigações com o Pagamento do Arrendamento "," 0 "," 0 "," 432 "
2.02.02.02.04," Tributos e Contribuições Sociais a Recolher "," 2985 "," 4070 "," 135 "
2.02.03," Tributos Diferidos "," 1145800 "," 1129215 "," 1129719 "
2.02.03.01," Imposto de Renda e Contribuição Social Diferidos "," 1145800 "," 1129215 "," 1129719 "
2.02.04," Provisões "," 19133 "," 20852 "," 22692 "
2.02.04.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 19133 "," 20852 "," 22692 "
2.02.04.01.01," Provisões Fiscais "," "," "," "
2.02.04.01.02," Provisões Previdenciárias e Trabalhistas "," 19133 "," 20852 "," 22692 "
2.02.04.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.02.04.01.04," Provisões Cíveis "," "," "," "
2.02.04.02," Outras Provisões "," "," "," "
2.02.04.02.01," Provisões para Garantias "," "," "," "
2.02.04.02.02," Provisões para Reestruturação "," "," "," "
2.02.04.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.02.05," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.02.05.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.02.05.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02.06," Lucros e Receitas a Apropriar "," "," "," "
2.02.06.01," Lucros a Apropriar "," "," "," "
2.02.06.02," Receitas a Apropriar "," "," "," "
2.02.06.03," Subvenções de Investimento a Apropriar "," "," "," "
2.03," Patrimônio Líquido Consolidado "," 1472162 "," 1442935 "," 1452182 "
2.03.01," Capital Social Realizado "," 348293 "," 348293 "," 348293 "
2.03.02," Reservas de Capital "," "," "," "
2.03.02.01," Ágio na Emissão de Ações "," "," "," "
2.03.02.02," Reserva Especial de Ágio na Incorporação "," "," "," "
2.03.02.03," Alienação de Bônus de Subscrição "," "," "," "
2.03.02.04," Opções Outorgadas "," "," "," "
2.03.02.05," Ações em Tesouraria "," "," "," "
2.03.02.06," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.03.03," Reservas de Reavaliação "," "," "," "
2.03.04," Reservas de Lucros "," 887980 "," 858874 "," 868194 "
2.03.04.01," Reserva Legal "," 69659 "," 69659 "," 69659 "
2.03.04.02," Reserva Estatutária "," "," "," "
2.03.04.03," Reserva para Contingências "," "," "," "
2.03.04.04," Reserva de Lucros a Realizar "," 818321 "," 789215 "," 798535 "
2.03.04.05," Reserva de Retenção de Lucros "," "," "," "
2.03.04.06," Reserva Especial para Dividendos Não Distribuídos "," "," "," "
2.03.04.07," Reserva de Incentivos Fiscais "," "," "," "
2.03.04.08," Dividendo Adicional Proposto "," "," "," "
2.03.04.09," Ações em Tesouraria "," "," "," "
2.03.05," Lucros/Prejuízos Acumulados "," "," "," "
