Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1730 "," 1559 "," 212 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -423 "," -594 "," -65 "
3.03," Resultado Bruto "," 1307 "," 965 "," 147 "
3.04," Despesas/Receitas Operacionais "," -1307 "," -927 "," -147 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -1235 "," -928 "," -146 "
3.04.02.01," Despesas Administrativas "," -1064 "," -805 "," -135 "
3.04.02.02," Despesas Tributárias "," -171 "," -123 "," -11 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," -72 "," 1 "," 0 "
3.04.05," Outras Despesas Operacionais "," 0 "," 0 "," -1 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 0 "," 38 "," 0 "
3.06," Resultado Financeiro "," 0 "," -38 "," 0 "
3.06.01," Receitas Financeiras "," 884 "," 355 "," 35 "
3.06.02," Despesas Financeiras "," -884 "," -393 "," -35 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," "," "," "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," "," "," "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," "," "," "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
