Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receitas das Operações "," 7987428 "," 8480669 "," 6610019 "
3.01.01," Operações de Seguros "," "," "," "
3.01.01.01," Prêmios de Seguros Ganhos "," "," "," "
3.01.01.02," Outras Receitas de Seguros "," "," "," "
3.01.02," Operações de Resseguros "," 7435350 "," 8309558 "," 7338051 "
3.01.02.01," Prêmios de Resseguros Ganhos "," 7435350 "," 8309558 "," 7338051 "
3.01.02.02," Outras Receitas de Resseguros "," "," "," "
3.01.03," Operações de Previdência Complementar "," 552078 "," 171111 "," -728032 "
3.01.03.01," Rendas de Contribuições Retidas "," "," "," "
3.01.03.02," Variações das Provisões Técnicas "," 552078 "," 171111 "," -728032 "
3.01.03.03," Outras Receitas de Prev. Complementar "," "," "," "
3.01.04," Operações de Capitalização "," "," "," "
3.01.04.01," Receita Líquida com Títs. Capitalização "," "," "," "
3.01.04.02," Variações das Provisões Técnicas "," "," "," "
3.01.04.03," Outras Receitas de Capitalização "," "," "," "
3.02," Sinistros e Despesas das Operações "," -9564136 "," -10046790 "," -5918911 "
3.02.01," Operações de Seguros "," "," "," "
3.02.01.01," Sinistros Retidos de Seguros "," "," "," "
3.02.01.02," Despesas de Comercialização de Seguros "," "," "," "
3.02.01.03," Outras Despesas de Seguros "," "," "," "
3.02.02," Operações de Resseguros "," -9564136 "," -10046790 "," -5918911 "
3.02.02.01," Sinistros Retidos de Resseguros "," -8277362 "," -8438864 "," -5140525 "
3.02.02.02," Despesas de Comercialização de Resseguros "," -253133 "," -257366 "," -162141 "
3.02.02.03," Outras Despesas de Resseguros "," -1033641 "," -1350560 "," -616245 "
3.02.03," Operações de Previdência Complementar "," "," "," "
3.02.03.01," Despesas com Benefícios e Resgates "," "," "," "
3.02.03.02," Despesas de Comercialização de Prev. Complementar "," "," "," "
3.02.03.03," Outras Despesas de Prev. Complementar "," "," "," "
3.02.04," Operações de Capitalização "," "," "," "
3.02.04.01," Despesas com Resgates e Sorteios "," "," "," "
3.02.04.02," Despesas de Comercialização de Op. de Capitalização "," "," "," "
3.02.04.03," Outras Despesas de Op. de Capitalização "," "," "," "
3.03," Resultado Bruto "," -1576708 "," -1566121 "," 691108 "
3.04," Despesas Administrativas "," -419685 "," -393475 "," -450741 "
3.04.01," Despesas com Pessoal Próprio "," "," "," "
3.04.01.05," Participações sobre o Resultado "," "," "," "
3.04.02," Despesas com Serviços de Terceiros "," -419685 "," -393475 "," -450741 "
3.04.02.01," Despesas administrativas "," -389376 "," -319681 "," -329661 "
3.04.02.02," Despesas com tributos "," -30309 "," -73794 "," -121080 "
3.04.03," Despesas com Localização e Funcionamento "," "," "," "
3.04.04," Despesas com Publicidade e Propaganda "," "," "," "
3.04.04.01," Despesas com tributos "," "," "," "
3.04.05," Despesas com Tributos "," "," "," "
3.04.06," Despesas com Publicações "," "," "," "
3.04.07," Despesas com Donativos e Contribuições "," "," "," "
3.04.07.01," Resultado com retrocessão "," "," "," "
3.04.08," Outras Despesas Administrativas "," "," "," "
3.05," Outras Receitas e Despesas Operacionais "," -9161 "," 209282 "," 476866 "
3.06," Resultado de Equivalência Patrimonial "," "," "," "
3.06.01," Receitas de Equivalência Patrimonial "," "," "," "
3.06.01.01," Resultado patrimonial "," "," "," "
3.06.02," Despesas de Equivalência Patrimonial "," "," "," "
3.07," Resultado Antes do Resultado Financeiro e dos Tributos "," -2005554 "," -1750314 "," 717233 "
3.08," Resultado Financeiro "," 610089 "," -111604 "," 467760 "
3.08.01," Receitas Financeiras "," 2038700 "," 1554961 "," 888454 "
3.08.01.01," Receitas Financeiras "," 2038700 "," 1554961 "," 888454 "
3.08.02," Despesas Financeiras "," -1428611 "," -1666565 "," -420694 "
3.09," Resultado Antes dos Tributos sobre o Lucro "," -1395465 "," -1861918 "," 1184993 "
3.10," Imposto de Renda e Contribuição Social sobre o Lucro "," 712764 "," 380402 "," 25127 "
3.10.01," Corrente "," 53014 "," -114883 "," -134908 "
3.10.02," Diferido "," 659750 "," 495285 "," 160035 "
3.11," Resultado Líquido das Operações Continuadas "," -682701 "," -1481516 "," 1210120 "
3.12," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.12.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.12.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.13," Lucro/Prejuízo Consolidado do Período "," -682701 "," -1481516 "," 1210120 "
3.13.01," Atribuído a Sócios da Empresa Controladora "," -682701 "," -1481516 "," 1210120 "
3.13.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (R$ / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -0.54000 "," -1.18000 "," 1.30000 "
3.99.01.02," PN "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," -0.54000 "," -1.18000 "," 1.30000 "
3.99.02.02," PN "," "," "," "
