Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 288062 "," 341991 "," 372375 "
3.01.01," Receita de Locação "," 276661 "," 253120 "," 243428 "
3.01.02," Receita de Venda de Imóveis "," 11401 "," 88871 "," 128947 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -53692 "," -67288 "," -95013 "
3.02.01," Custo das Locações "," -50426 "," -47648 "," -43428 "
3.02.02," Custo dos Imóveis Vendidos "," -3266 "," -19640 "," -51585 "
3.03," Resultado Bruto "," 234370 "," 274703 "," 277362 "
3.04," Despesas/Receitas Operacionais "," -78627 "," -55023 "," -66082 "
3.04.01," Despesas com Vendas "," -30207 "," -23110 "," -24792 "
3.04.02," Despesas Gerais e Administrativas "," -50862 "," -35639 "," -45348 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 2442 "," 3684 "," 5240 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," 0 "," 42 "," -1182 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 155743 "," 219680 "," 211280 "
3.06," Resultado Financeiro "," -98232 "," -86940 "," -104966 "
3.06.01," Receitas Financeiras "," 16384 "," 13146 "," 16211 "
3.06.02," Despesas Financeiras "," -114616 "," -100086 "," -121177 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 57511 "," 132740 "," 106314 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -23111 "," -43875 "," -19395 "
3.08.01," Corrente "," -24511 "," -47135 "," -19376 "
3.08.02," Diferido "," 1400 "," 3260 "," -19 "
3.09," Resultado Líquido das Operações Continuadas "," 34400 "," 88865 "," 86919 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 34400 "," 88865 "," 86919 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 34461 "," 87333 "," 86352 "
3.11.02," Atribuído a Sócios Não Controladores "," -61 "," 1532 "," 567 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.60920 "," 1.54440 "," 1.53430 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.59230 "," 1.50060 "," 1.49830 "
