Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 13688367 "," 8760568 "," 10016395 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -11984244 "," -8195255 "," -8831177 "
3.03," Resultado Bruto "," 1704123 "," 565313 "," 1185218 "
3.04," Despesas/Receitas Operacionais "," -422638 "," -750034 "," -508963 "
3.04.01," Despesas com Vendas "," -78486 "," -61812 "," -53778 "
3.04.02," Despesas Gerais e Administrativas "," -662343 "," -501831 "," -502054 "
3.04.02.01," Despesas Gerais e Administrativas "," -643946 "," -487721 "," -482968 "
3.04.02.02," Honorários da Administração "," -18397 "," -14110 "," -19086 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 284312 "," -188434 "," 70771 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," 33879 "," 2043 "," -23902 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1281485 "," -184721 "," 676255 "
3.06," Resultado Financeiro "," -324617 "," -232986 "," -169904 "
3.06.01," Receitas Financeiras "," 97853 "," 33366 "," 65344 "
3.06.02," Despesas Financeiras "," -422470 "," -266352 "," -235248 "
3.06.02.01," Despesas financeiras "," -389416 "," -262431 "," -230124 "
3.06.02.02," Variação cambial, líquida "," -33054 "," -3921 "," -5124 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 956868 "," -417707 "," 506351 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -329930 "," -2207 "," -84936 "
3.08.01," Corrente "," -355355 "," -88573 "," -178240 "
3.08.02," Diferido "," 25425 "," 86366 "," 93304 "
3.09," Resultado Líquido das Operações Continuadas "," 626938 "," -419914 "," 421415 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 626938 "," -419914 "," 421415 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 537221 "," -491780 "," 337435 "
3.11.02," Atribuído a Sócios Não Controladores "," 89717 "," 71866 "," 83980 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 3.52577 "," -3.22754 "," 2.23135 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 3.52561 "," -3.22754 "," 2.23078 "
