Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 633257 "," 580094 "," 419105 "
2.01," Passivo Circulante "," 89836 "," 127764 "," 112883 "
2.01.01," Obrigações Sociais e Trabalhistas "," 0 "," 0 "," 10339 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," 0 "," 0 "," 10339 "
2.01.02," Fornecedores "," 48395 "," 41234 "," 32075 "
2.01.02.01," Fornecedores Nacionais "," "," "," "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 0 "," 0 "," 8730 "
2.01.03.01," Obrigações Fiscais Federais "," 0 "," 0 "," 8730 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," "," "," "
2.01.03.01.02," Tributos correntes com recolhimento diferido "," 0 "," 0 "," 274 "
2.01.03.01.03," Obrigações tributárias "," 0 "," 0 "," 8456 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 1249 "," 34571 "," 4584 "
2.01.04.01," Empréstimos e Financiamentos "," "," "," "
2.01.04.01.01," Em Moeda Nacional "," "," "," "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," "," "," "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 36346 "," 44646 "," 32429 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 36346 "," 44646 "," 32429 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Juros sobre capital próprio "," 0 "," 0 "," 10478 "
2.01.05.02.05," Dividendos a pagar "," 5666 "," 19034 "," 16022 "
2.01.05.02.06," Outros passivos "," "," "," "
2.01.05.02.07," Arrendamento mercantil "," 1902 "," 2033 "," 2268 "
2.01.05.02.08," Outras contas a pagar "," 28778 "," 23579 "," 3661 "
2.01.06," Provisões "," 3846 "," 7313 "," 24726 "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.01.05," Adiantamento de clientes "," "," "," "
2.01.06.02," Outras Provisões "," 3846 "," 7313 "," 24726 "
2.01.06.02.01," Provisões para Garantias "," 3846 "," 7313 "," 2835 "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.06.02.04," Adiantamento de clientes "," 0 "," 0 "," 21891 "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 177971 "," 113437 "," 31576 "
2.02.01," Empréstimos e Financiamentos "," 145319 "," 86879 "," 1835 "
2.02.01.01," Empréstimos e Financiamentos "," "," "," "
2.02.01.01.01," Em Moeda Nacional "," "," "," "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," "," "," "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 5879 "," 7345 "," 7776 "
