Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 2259855 "," 1964600 "," 2103249 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -882741 "," -630924 "," -648391 "
3.02.01," Custo de construção "," -24605 "," -8801 "," -11239 "
3.02.02," Provisão de manutenção "," "," "," "
3.02.03," Depreciação e amortização "," -366030 "," -227844 "," -216667 "
3.02.04," Custo da outorga "," -196651 "," -192018 "," -194351 "
3.02.05," Serviços "," -142287 "," -112411 "," -125384 "
3.02.06," Custo com pessoal "," -69341 "," -61593 "," -69035 "
3.02.07," Materiais, equipamentos e veículos "," -19874 "," -17064 "," -18650 "
3.02.08," Outros "," -13948 "," -11193 "," -13065 "
3.02.09," Provisão de manutenção "," -50005 "," 0 "," 0 "
3.03," Resultado Bruto "," 1377114 "," 1333676 "," 1454858 "
3.04," Despesas/Receitas Operacionais "," -120523 "," -107175 "," -117188 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -120966 "," -112559 "," -121111 "
3.04.02.01," Serviços "," -67618 "," -60239 "," -58549 "
3.04.02.02," Despesas com pessoal "," -11767 "," -17359 "," -18350 "
3.04.02.03," Materiais, Equipamentos e Veículos "," -1422 "," -1706 "," -1327 "
3.04.02.04," Depreciação e amortização "," -2637 "," -4081 "," -4095 "
3.04.02.05," Lei Rouanet, Incentivos audiovisuais, esportivos e Outros "," -28331 "," -8792 "," -11543 "
3.04.02.06," Campanhas publicitárias e eventos, feiras e informativos "," -8480 "," -7813 "," -9423 "
3.04.02.07," Reversão (Provisão) para riscos cíveis, trabalhistas e previdenciários "," 15888 "," -4721 "," 4248 "
3.04.02.08," Água, Luz, telefone, internet e gás "," -635 "," -793 "," -1043 "
3.04.02.09," Contribuições a sindicatos e associações de classe "," -1366 "," -1739 "," -2641 "
3.04.02.10," Gastos com viagens e estadias "," -3 "," -5 "," -18 "
3.04.02.11," (Provisão) reversão para perda esperada - contas a receber "," -53 "," 48 "," 64 "
3.04.02.12," Impostos, taxas e despesas com cartório "," -1179 "," -918 "," -1413 "
3.04.02.13," Ressarcimento ao usuário "," 0 "," 0 "," -3679 "
3.04.02.14," Despesas legais e judiciais "," -3285 "," -358 "," -2509 "
3.04.02.15," Outros "," -10078 "," -4083 "," -10833 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 1344 "," 5466 "," 3983 "
3.04.05," Outras Despesas Operacionais "," -901 "," -82 "," -60 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1256591 "," 1226501 "," 1337670 "
3.06," Resultado Financeiro "," -201246 "," -135293 "," -188709 "
3.06.01," Receitas Financeiras "," 15739 "," 25353 "," 52873 "
3.06.02," Despesas Financeiras "," -216985 "," -160646 "," -241582 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 1055345 "," 1091208 "," 1148961 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -346005 "," -361360 "," -383362 "
3.08.01," Corrente "," -373812 "," -374133 "," -427827 "
3.08.02," Diferido "," 27807 "," 12773 "," 44465 "
3.09," Resultado Líquido das Operações Continuadas "," 709340 "," 729848 "," 765599 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 709340 "," 729848 "," 765599 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 4.05337 "," 4.17056 "," 4.37485 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 4.05337 "," 4.17056 "," 4.37485 "
