Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 162082 "," 83536 "," 105061 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -106200 "," -60531 "," -71912 "
3.03," Resultado Bruto "," 55882 "," 23005 "," 33149 "
3.04," Despesas/Receitas Operacionais "," -24685 "," -19239 "," -8402 "
3.04.01," Despesas com Vendas "," -12798 "," -8938 "," -12030 "
3.04.02," Despesas Gerais e Administrativas "," -13206 "," -11849 "," -12958 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 1326 "," 1556 "," 16602 "
3.04.04.01," Outras Receitas "," 1055 "," 667 "," 406 "
3.04.04.02," Ganhos de Capital "," 7 "," 8 "," 62 "
3.04.04.03," Ganhos tributários "," "," "," "
3.04.04.04," Eventos Extraordinários "," 264 "," 881 "," 16134 "
3.04.05," Outras Despesas Operacionais "," -7 "," -8 "," -16 "
3.04.05.01," Despesas PERT "," "," "," "
3.04.05.02," Outras despesas "," -7 "," -8 "," -16 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 31197 "," 3766 "," 24747 "
3.06," Resultado Financeiro "," -52942 "," -21618 "," -3270 "
3.06.01," Receitas Financeiras "," 1633 "," 6644 "," 1343 "
3.06.02," Despesas Financeiras "," -54575 "," -28262 "," -4613 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -21745 "," -17852 "," 21477 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -45 "," -53 "," -69 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," -45 "," -53 "," -69 "
3.09," Resultado Líquido das Operações Continuadas "," -21790 "," -17905 "," 21408 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," -21790 "," -17905 "," 21408 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -21790 "," -17905 "," 21408 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -5.11586 "," -4.20400 "," 5.02613 "
3.99.01.02," PN "," -5.11586 "," -4.20400 "," 5.02313 "
3.99.02," Lucro Diluído por Ação "," "," "," "
