Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 162081 "," 240696 "," 369594 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -83115 "," -188900 "," -313713 "
3.03," Resultado Bruto "," 78966 "," 51796 "," 55881 "
3.04," Despesas/Receitas Operacionais "," -15313 "," -13312 "," -11558 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," "," "," "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -15313 "," -13312 "," -11558 "
3.04.05.01," Despesas Gerais e Administrativas "," -15312 "," -13311 "," -11557 "
3.04.05.02," Outras Despesas/receitas Líquidas "," -1 "," -1 "," -1 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 63653 "," 38484 "," 44323 "
3.06," Resultado Financeiro "," -41284 "," -34205 "," -11099 "
3.06.01," Receitas Financeiras "," 6049 "," 4120 "," 2714 "
3.06.02," Despesas Financeiras "," -47333 "," -38325 "," -13813 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 22369 "," 4279 "," 33224 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -7763 "," -1506 "," -9849 "
3.08.01," Corrente "," -11 "," -1497 "," -11959 "
3.08.02," Diferido "," -7752 "," -9 "," 2110 "
3.09," Resultado Líquido das Operações Continuadas "," 14606 "," 2773 "," 23375 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 14606 "," 2773 "," 23375 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.09911 "," 0.01882 "," 0.17022 "
3.99.02," Lucro Diluído por Ação "," "," "," "
