Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 672230 "," 607748 "," 399991 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -423707 "," -382378 "," -314875 "
3.02.01," Custo de construção "," -287245 "," -276159 "," -253770 "
3.02.02," Serviços "," -42871 "," -38891 "," -22778 "
3.02.03," Provisão de Manutenção "," -9296 "," 0 "," 0 "
3.02.04," Depreciação e Amortização "," -17654 "," -9695 "," -1254 "
3.02.05," Custo com Pessoal "," -26532 "," -23316 "," -16488 "
3.02.07," Materiais Equipamentos e Veículos "," -13696 "," -9823 "," -5214 "
3.02.08," Outros "," -26413 "," -24494 "," -15371 "
3.03," Resultado Bruto "," 248523 "," 225370 "," 85116 "
3.04," Despesas/Receitas Operacionais "," -30014 "," -22872 "," -17328 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -29847 "," -23249 "," -17563 "
3.04.02.01," Serviços "," -10105 "," -9167 "," -5873 "
3.04.02.02," Depreciação e amortização "," -3579 "," -411 "," -44 "
3.04.02.03," Despesas com pessoal "," -8343 "," -8594 "," -9304 "
3.04.02.04," Materiais, equipamentos e veículos "," -836 "," -1089 "," -497 "
3.04.02.05," Gastos com viagens e estadias "," -109 "," -153 "," -792 "
3.04.02.06," Outros "," -2663 "," -2163 "," -1053 "
3.04.02.07," Campanhas Publicitárias e Eventos, Feiras e Informativos "," -1344 "," -1473 "," 0 "
3.04.02.08," (Provisão) Reversão para Riscos Cíveis, Trabalhistas e Previdenciários "," -75 "," 2 "," 0 "
3.04.02.09," Lei Rouanet, Incentivos Audiovisuais, Esportivos e Outros "," -2793 "," -201 "," 0 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 270 "," 377 "," 956 "
3.04.05," Outras Despesas Operacionais "," -437 "," 0 "," -721 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 218509 "," 202498 "," 67788 "
3.06," Resultado Financeiro "," 18904 "," 21489 "," 15249 "
3.06.01," Receitas Financeiras "," 22054 "," 21853 "," 15385 "
3.06.02," Despesas Financeiras "," -3150 "," -364 "," -136 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 237413 "," 223987 "," 83037 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -59945 "," -60412 "," -21986 "
3.08.01," Corrente "," -64218 "," -59288 "," -23567 "
3.08.02," Diferido "," 4273 "," -1124 "," 1581 "
3.09," Resultado Líquido das Operações Continuadas "," 177468 "," 163575 "," 61051 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 177468 "," 163575 "," 61051 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.14933 "," 0.13764 "," 0.05000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.14933 "," 0.13764 "," 0.05000 "
