Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 3013226 "," 2850067 "," 2400862 "
2.01," Passivo Circulante "," 206404 "," 150013 "," 112920 "
2.01.01," Obrigações Sociais e Trabalhistas "," 10217 "," 9305 "," 8332 "
2.01.01.01," Obrigações Sociais "," 10217 "," 9305 "," 8332 "
2.01.01.02," Obrigações Trabalhistas "," "," "," "
2.01.02," Fornecedores "," 40241 "," 28159 "," 26179 "
2.01.02.01," Fornecedores Nacionais "," 40241 "," 28159 "," 26179 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 9274 "," 11150 "," 7312 "
2.01.03.01," Obrigações Fiscais Federais "," 6121 "," 8291 "," 4781 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 3072 "," 5306 "," 945 "
2.01.03.01.02," Outras Obrigações Fiscais Federais "," 3049 "," 2985 "," 3836 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," 3153 "," 2859 "," 2531 "
2.01.04," Empréstimos e Financiamentos "," 90498 "," 59019 "," 23884 "
2.01.04.01," Empréstimos e Financiamentos "," 39900 "," 17429 "," -107 "
2.01.04.01.01," Em Moeda Nacional "," 39900 "," 17429 "," -107 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 50598 "," 41590 "," 23991 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 37800 "," 36085 "," 37818 "
2.01.05.01," Passivos com Partes Relacionadas "," 989 "," 6022 "," 2373 "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.02," Débitos com Controladas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," 989 "," 6022 "," 2373 "
2.01.05.02," Outros "," 36811 "," 30063 "," 35445 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 0 "," 1884 "," 8939 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," 949 "," 2574 "," 0 "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02.05," Outras Contas a Pagar "," 15323 "," 5653 "," 9389 "
2.01.05.02.06," Cauções Contratuais "," 14063 "," 12788 "," 10362 "
2.01.05.02.07," Credores pela Concessão "," 1435 "," 1251 "," 1261 "
2.01.05.02.08," Taxa de fiscalização "," 1436 "," 1251 "," 1261 "
2.01.05.02.11," Arrendamento mercantil a pagar "," 3605 "," 4662 "," 4233 "
2.01.06," Provisões "," 18374 "," 6295 "," 9395 "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," 18374 "," 6295 "," 9395 "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.06.02.04," Provisão para manutenção em rodovias "," 1230 "," 0 "," 0 "
2.01.06.02.05," Provisões para Investimentos em Rodovias "," 17144 "," 6295 "," 9395 "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 1417536 "," 1253116 "," 896088 "
2.02.01," Empréstimos e Financiamentos "," 1240431 "," 1116115 "," 777738 "
2.02.01.01," Empréstimos e Financiamentos "," 916141 "," 778133 "," 411612 "
2.02.01.01.01," Em Moeda Nacional "," 916141 "," 778133 "," 411612 "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," 324290 "," 337982 "," 366126 "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 9463 "," 12604 "," 370 "
2.02.02.01," Passivos com Partes Relacionadas "," "," "," "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.02," Débitos com Controladas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.02.02.02," Outros "," 9463 "," 12604 "," 370 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Fornecedores "," "," "," "
2.02.02.02.04," Arrendamento mercantil a pagar "," 9463 "," 12604 "," 370 "
2.02.03," Tributos Diferidos "," "," "," "
