Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 343740 "," 169293 "," 0 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -221131 "," -107614 "," 0 "
3.03," Resultado Bruto "," 122609 "," 61679 "," 0 "
3.04," Despesas/Receitas Operacionais "," -67270 "," -43922 "," 3890 "
3.04.01," Despesas com Vendas "," -31562 "," -13754 "," 0 "
3.04.02," Despesas Gerais e Administrativas "," -61263 "," -33780 "," -5558 "
3.04.02.01," Despesas Gerais Administrativas "," -27769 "," -15928 "," -5558 "
3.04.02.02," Despesas P&D "," -33494 "," -17852 "," 0 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 12854 "," 11562 "," 5596 "
3.04.05," Outras Despesas Operacionais "," 12701 "," -7474 "," -2368 "
3.04.06," Resultado de Equivalência Patrimonial "," 0 "," -476 "," 6220 "
3.04.06.01," Equivalencia Patrimonial "," 0 "," -476 "," 3238 "
3.04.06.02," Ganho/Perda de Investimentos "," 0 "," 0 "," 1141 "
3.04.06.03," Reversão Passivo Descoberto "," 0 "," 0 "," 1841 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 55339 "," 17757 "," 3890 "
3.06," Resultado Financeiro "," -8907 "," -356 "," -1071 "
3.06.01," Receitas Financeiras "," 16801 "," 7157 "," 211 "
3.06.02," Despesas Financeiras "," -25708 "," -7513 "," -1282 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 46432 "," 17401 "," 2819 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -8764 "," -190 "," 2620 "
3.08.01," Corrente "," -8764 "," -190 "," 9 "
3.08.02," Diferido "," 0 "," 0 "," 2611 "
3.09," Resultado Líquido das Operações Continuadas "," 37668 "," 17211 "," 5439 "
3.10," Resultado Líquido de Operações Descontinuadas "," 13281 "," 0 "," 0 "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 50949 "," 17211 "," 5439 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 25550 "," 17211 "," 5439 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.32570 "," 0.21940 "," 0.33279 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.16930 "," 0.21940 "," 0.33279 "
