Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 156275 "," 151123 "," 188813 "
1.01," Ativo Circulante "," 30382 "," 38107 "," 61587 "
1.01.01," Caixa e Equivalentes de Caixa "," 14654 "," 21720 "," 5841 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 10640 "," 6847 "," 7272 "
1.01.03.01," Clientes "," 10640 "," 6847 "," 7272 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 373 "," 258 "," 255 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 757 "," 1511 "," 1639 "
1.01.06.01," Tributos Correntes a Recuperar "," "," "," "
1.01.07," Despesas Antecipadas "," 1456 "," 1000 "," 799 "
1.01.08," Outros Ativos Circulantes "," 2502 "," 6771 "," 45781 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," 1866 "," 5712 "," 44523 "
1.01.08.03," Outros "," 636 "," 1059 "," 1258 "
1.01.08.03.01," Adiantamento a Fornecedores "," 439 "," 318 "," 310 "
1.01.08.03.02," Outros Ativos "," 197 "," 741 "," 948 "
1.02," Ativo Não Circulante "," 125893 "," 113016 "," 127226 "
1.02.01," Ativo Realizável a Longo Prazo "," 3066 "," 2957 "," 3077 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 2133 "," 1624 "," 1686 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 2133 "," 1624 "," 1686 "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 933 "," 1333 "," 1391 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," 89 "," 123 "," 430 "
1.02.01.10.03," Depositos para Recursos "," 844 "," 1209 "," 950 "
1.02.01.10.04," Impostos a Recuperar "," 0 "," 1 "," 1 "
1.02.01.10.05," Outros Ativos Não Circulantes "," 0 "," 0 "," 10 "
1.02.02," Investimentos "," 8835 "," 9733 "," 10346 "
1.02.02.01," Participações Societárias "," 5 "," 5 "," 5 "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," 5 "," 5 "," 5 "
1.02.02.02," Propriedades para Investimento "," 8830 "," 9728 "," 10341 "
1.02.03," Imobilizado "," 113814 "," 99830 "," 113329 "
1.02.03.01," Imobilizado em Operação "," 112776 "," 99830 "," 113329 "
1.02.03.02," Direito de Uso em Arrendamento "," 1038 "," 0 "," 0 "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 178 "," 496 "," 474 "
1.02.04.01," Intangíveis "," 178 "," 496 "," 474 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.02," Goodwill "," "," "," "
