Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," "," "," "
3.02," Custo dos Bens e/ou Serviços Vendidos "," "," "," "
3.03," Resultado Bruto "," "," "," "
3.04," Despesas/Receitas Operacionais "," 20716 "," 42553 "," -5764 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -6024 "," 17609 "," -8752 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 5138 "," 1265 "," 974 "
3.04.04.01," Dividendos "," 2811 "," 488 "," 220 "
3.04.04.02," Juros sobre capital próprio "," 1788 "," 532 "," 746 "
3.04.04.03," Outras "," 539 "," 245 "," 8 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," 21602 "," 23679 "," 2014 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 20716 "," 42553 "," -5764 "
3.06," Resultado Financeiro "," 1385 "," 2707 "," 4617 "
3.06.01," Receitas Financeiras "," 2705 "," 3347 "," 5822 "
3.06.02," Despesas Financeiras "," -1320 "," -640 "," -1205 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 22101 "," 45260 "," -1147 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -55 "," 0 "," -1238 "
3.08.01," Corrente "," -55 "," 0 "," -1238 "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," 22046 "," 45260 "," -2385 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 22046 "," 45260 "," -2385 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 1.87375 "," 3.84704 "," -0.20271 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 1.87375 "," 3.84704 "," -0.20271 "
