Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 1491836 "," 911310 "," 615755 "
1.01," Ativo Circulante "," 890391 "," 457152 "," 334255 "
1.01.01," Caixa e Equivalentes de Caixa "," 38465 "," 37785 "," 28228 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 163719 "," 162581 "," 111374 "
1.01.03.01," Clientes "," "," "," "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 259361 "," 138780 "," 167805 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," "," "," "
1.01.06.01," Tributos Correntes a Recuperar "," "," "," "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 428846 "," 118006 "," 26848 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 428846 "," 118006 "," 26848 "
1.01.08.03.01," Investimentos de curto prazo "," 298522 "," 52046 "," 4130 "
1.01.08.03.02," Impostos a recuperar "," 49010 "," 22762 "," 11338 "
1.01.08.03.03," Instrumentos financeiros derivativos "," 6480 "," 8088 "," 366 "
1.01.08.03.04," Adiantamentos a fornecedores "," 73721 "," 34927 "," 11014 "
1.01.08.03.05," Despesas Antecipadas "," 1113 "," 183 "," 0 "
1.02," Ativo Não Circulante "," 601445 "," 454158 "," 281500 "
1.02.01," Ativo Realizável a Longo Prazo "," 125388 "," 70256 "," 25882 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 95691 "," 43590 "," 11820 "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 29697 "," 26666 "," 14062 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Instrumentos financeiros derivativos "," 9091 "," 6122 "," 0 "
1.02.01.10.04," Impostos diferidos "," 17496 "," 15231 "," 9610 "
1.02.01.10.05," Ativo de direito de uso "," 3001 "," 5313 "," 4452 "
1.02.01.10.06," Depósitos judiciais "," 109 "," 0 "," 0 "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 419205 "," 345930 "," 239253 "
1.02.03.01," Imobilizado em Operação "," "," "," "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," 419205 "," 345930 "," 239253 "
1.02.03.03.01," Imobilizado líquido "," 419205 "," 345930 "," 239253 "
1.02.04," Intangível "," 56852 "," 37972 "," 16365 "
1.02.04.01," Intangíveis "," 56852 "," 37972 "," 16365 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Intangível líquido "," 56852 "," 37972 "," 16365 "
1.02.04.02," Goodwill "," "," "," "
