Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 81804 "," 83796 "," 88125 "
1.01," Ativo Circulante "," 8759 "," 9707 "," 11314 "
1.01.01," Caixa e Equivalentes de Caixa "," 104 "," 60 "," 32 "
1.01.02," Aplicações Financeiras "," 160 "," 195 "," 214 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 160 "," 195 "," 214 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," 160 "," 195 "," 214 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 5619 "," 7146 "," 5529 "
1.01.03.01," Clientes "," 4777 "," 6677 "," 5317 "
1.01.03.02," Outras Contas a Receber "," 842 "," 469 "," 212 "
1.01.04," Estoques "," 461 "," 86 "," 1813 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," "," "," "
1.01.06.01," Tributos Correntes a Recuperar "," "," "," "
1.01.07," Despesas Antecipadas "," 807 "," 787 "," 0 "
1.01.08," Outros Ativos Circulantes "," 1608 "," 1433 "," 3726 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 1608 "," 1433 "," 3726 "
1.02," Ativo Não Circulante "," 73045 "," 74089 "," 76811 "
1.02.01," Ativo Realizável a Longo Prazo "," 3104 "," 3241 "," 3568 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 2412 "," 2654 "," 3056 "
1.02.01.09.01," Créditos com Coligadas "," 2412 "," 2654 "," 3056 "
1.02.01.09.02," Créditos com Controladas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 692 "," 587 "," 512 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," 692 "," 587 "," 512 "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.02," Investimentos "," 7 "," 7 "," 7 "
1.02.02.01," Participações Societárias "," 7 "," 7 "," 7 "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.02," Participações em Controladas "," "," "," "
1.02.02.01.03," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.04," Outros Investimentos "," 7 "," 7 "," 7 "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 69934 "," 70841 "," 73236 "
1.02.03.01," Imobilizado em Operação "," 69934 "," 70841 "," 73236 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," "," "," "
1.02.04.01," Intangíveis "," "," "," "
1.02.04.01.01," Contrato de Concessão "," "," "," "
