Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 2422425 "," 2680869 "," 2714177 "
1.01," Ativo Circulante "," 465962 "," 677387 "," 724595 "
1.01.01," Caixa e Equivalentes de Caixa "," 344420 "," 466963 "," 523340 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 47661 "," 37731 "," 35008 "
1.01.03.01," Clientes "," 47661 "," 37731 "," 35008 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," "," "," "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 2021 "," 4301 "," 4141 "
1.01.06.01," Tributos Correntes a Recuperar "," 2021 "," 4301 "," 4141 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 71860 "," 168392 "," 162106 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 71860 "," 168392 "," 162106 "
1.01.08.03.01," Instrumentos Financeiros "," 66292 "," 161851 "," 156564 "
1.01.08.03.02," Partes relacionadas "," 0 "," 1222 "," 1060 "
1.01.08.03.03," Debêntures com partes relacionadas "," "," "," "
1.01.08.03.04," Outros créditos "," 5568 "," 5319 "," 4482 "
1.02," Ativo Não Circulante "," 1956463 "," 2003482 "," 1989582 "
1.02.01," Ativo Realizável a Longo Prazo "," 1437985 "," 1420660 "," 1368557 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 69251 "," 69184 "," 69334 "
1.02.01.04.01," Poder Concedente "," 69251 "," 69184 "," 69334 "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 82807 "," 68339 "," 69470 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 82807 "," 68339 "," 69470 "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 1132697 "," 1168462 "," 1121604 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.02," Créditos com Controladas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," 1132697 "," 1168462 "," 1121604 "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 153230 "," 114675 "," 108149 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Depósitos e Bloqueios Judiciais "," 92958 "," 105883 "," 101372 "
1.02.01.10.04," Instrumentos financeiros derivativos "," 54011 "," 0 "," 0 "
1.02.01.10.05," Outros Ativos "," 4316 "," 6319 "," 5451 "
1.02.01.10.06," Direito de uso "," 1945 "," 2473 "," 1326 "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.02," Participações em Controladas "," "," "," "
1.02.02.01.03," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.04," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," "," "," "
1.02.03.01," Imobilizado em Operação "," "," "," "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 518478 "," 582822 "," 621025 "
1.02.04.01," Intangíveis "," "," "," "
1.02.04.01.01," Contrato de Concessão "," "," "," "
