Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1096580 "," 916586 "," 876080 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -657529 "," -517074 "," -503514 "
3.03," Resultado Bruto "," 439051 "," 399512 "," 372566 "
3.04," Despesas/Receitas Operacionais "," -81110 "," -40552 "," -37830 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -65608 "," -31490 "," -28605 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," -15794 "," 25602 "," 20554 "
3.04.05," Outras Despesas Operacionais "," 292 "," -34664 "," -29779 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 357941 "," 358960 "," 334736 "
3.06," Resultado Financeiro "," -28932 "," -5355 "," -13543 "
3.06.01," Receitas Financeiras "," 14705 "," 13975 "," 11908 "
3.06.02," Despesas Financeiras "," -43637 "," -19330 "," -25451 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 329009 "," 353605 "," 321193 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -57051 "," -62609 "," -52595 "
3.08.01," Corrente "," -46766 "," -62909 "," -61990 "
3.08.02," Diferido "," -10285 "," 300 "," 9395 "
3.09," Resultado Líquido das Operações Continuadas "," 271958 "," 290996 "," 268598 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 271958 "," 290996 "," 268598 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.15000 "," 0.16000 "," 0.15000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.05000 "," 0.16000 "," 0.15000 "
