Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 2156525 "," 1650514 "," 1705306 "
2.01," Passivo Circulante "," 233076 "," 168355 "," 215317 "
2.01.01," Obrigações Sociais e Trabalhistas "," 1223 "," 1109 "," 1108 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," 1223 "," 1109 "," 1108 "
2.01.02," Fornecedores "," "," "," "
2.01.02.01," Fornecedores Nacionais "," "," "," "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 1440 "," 1013 "," 4360 "
2.01.03.01," Obrigações Fiscais Federais "," 1440 "," 1013 "," 4360 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 49 "," 2 "," 53 "
2.01.03.01.02," Tributos a Recolher "," 1391 "," 1011 "," 4307 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 207809 "," 151417 "," 105484 "
2.01.04.01," Empréstimos e Financiamentos "," 201681 "," 151364 "," 105039 "
2.01.04.01.01," Em Moeda Nacional "," 201681 "," 151364 "," 4770 "
2.01.04.01.02," Em Moeda Estrangeira "," 0 "," 0 "," 100269 "
2.01.04.02," Debêntures "," 6128 "," 53 "," 445 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 22604 "," 14816 "," 104365 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 22604 "," 14816 "," 104365 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 220 "," 10809 "," 7775 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Outros "," 413 "," 474 "," 460 "
2.01.05.02.05," Obrigações a Pagar Fundos Exclusivos "," 16470 "," 1848 "," 1713 "
2.01.05.02.06," Contas a Pagar por Aquisição de Imóveis "," "," "," "
2.01.05.02.07," Obrigações com Operações Financeiras "," 4113 "," 430 "," 93101 "
2.01.05.02.08," Arrendamentos a Pagar "," 1388 "," 1255 "," 1316 "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," "," "," "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 1000239 "," 509255 "," 422085 "
2.02.01," Empréstimos e Financiamentos "," 698205 "," 250000 "," 249069 "
2.02.01.01," Empréstimos e Financiamentos "," 0 "," 50000 "," 49069 "
2.02.01.01.01," Em Moeda Nacional "," 0 "," 50000 "," 49069 "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," 698205 "," 200000 "," 200000 "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 9447 "," 8845 "," 9563 "
2.02.02.01," Passivos com Partes Relacionadas "," 0 "," 31 "," 31 "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.02.02.02," Outros "," 9447 "," 8814 "," 9532 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Outros "," "," "," "
2.02.02.02.04," Adiantamento de Clientes "," "," "," "
2.02.02.02.06," Outras Obrigações com Terceiros "," "," "," "
2.02.02.02.07," Obrigações com Operações Financeiras "," "," "," "
2.02.02.02.08," Arrendamentos a Pagar "," 9447 "," 8814 "," 9532 "
2.02.03," Tributos Diferidos "," 291957 "," 249827 "," 162871 "
2.02.03.01," Imposto de Renda e Contribuição Social Diferidos "," 291957 "," 249827 "," 162871 "
2.02.03.01.01," IRPJ e CSLL Diferido "," 260700 "," 219739 "," 144945 "
2.02.03.01.02," PIS e COFINS Diferido "," 31257 "," 30088 "," 17926 "
2.02.04," Provisões "," 630 "," 583 "," 582 "
2.02.04.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.02.04.01.01," Provisões Fiscais "," "," "," "
2.02.04.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.02.04.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.02.04.01.04," Provisões Cíveis "," "," "," "
2.02.04.02," Outras Provisões "," 630 "," 583 "," 582 "
2.02.04.02.01," Provisões para Garantias "," 580 "," 580 "," 580 "
2.02.04.02.02," Provisões para Reestruturação "," "," "," "
2.02.04.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.02.04.02.20," Outras Provisões "," 50 "," 3 "," 2 "
2.02.05," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.02.05.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.02.05.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02.06," Lucros e Receitas a Apropriar "," "," "," "
2.02.06.01," Lucros a Apropriar "," "," "," "
2.02.06.02," Receitas a Apropriar "," "," "," "
2.02.06.03," Subvenções de Investimento a Apropriar "," "," "," "
2.03," Patrimônio Líquido "," 923210 "," 972904 "," 1067904 "
2.03.01," Capital Social Realizado "," 616838 "," 716838 "," 716838 "
2.03.02," Reservas de Capital "," "," "," "
2.03.02.01," Ágio na Emissão de Ações "," "," "," "
2.03.02.02," Reserva Especial de Ágio na Incorporação "," "," "," "
2.03.02.03," Alienação de Bônus de Subscrição "," "," "," "
2.03.02.04," Opções Outorgadas "," "," "," "
2.03.02.05," Ações em Tesouraria "," "," "," "
2.03.02.06," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.03.03," Reservas de Reavaliação "," "," "," "
2.03.04," Reservas de Lucros "," 347071 "," 295644 "," 369372 "
2.03.04.01," Reserva Legal "," 117315 "," 87745 "," 87745 "
2.03.04.02," Reserva Estatutária "," 229756 "," 0 "," 0 "
2.03.04.03," Reserva para Contingências "," "," "," "
2.03.04.04," Reserva de Lucros a Realizar "," "," "," "
2.03.04.05," Reserva de Retenção de Lucros "," "," "," "
2.03.04.06," Reserva Especial para Dividendos Não Distribuídos "," "," "," "
2.03.04.07," Reserva de Incentivos Fiscais "," "," "," "
2.03.04.08," Dividendo Adicional Proposto "," "," "," "
2.03.04.09," Ações em Tesouraria "," "," "," "
2.03.04.10," Reserva para Investimentos "," 0 "," 207899 "," 281627 "
2.03.05," Lucros/Prejuízos Acumulados "," "," "," "
2.03.06," Ajustes de Avaliação Patrimonial "," -40699 "," -39578 "," -18306 "
2.03.07," Ajustes Acumulados de Conversão "," "," "," "
2.03.08," Outros Resultados Abrangentes "," "," "," "
2.03.09," Participação dos Acionistas Não Controladores "," "," "," "
