Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 15696 "," 12742 "," 9545 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -12422 "," -6927 "," -6754 "
3.03," Resultado Bruto "," 3274 "," 5815 "," 2791 "
3.04," Despesas/Receitas Operacionais "," -3840 "," -4505 "," -4868 "
3.04.01," Despesas com Vendas "," -764 "," -621 "," -504 "
3.04.02," Despesas Gerais e Administrativas "," -4018 "," -4112 "," -4917 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 0 "," 0 "," 603 "
3.04.05," Outras Despesas Operacionais "," 942 "," 228 "," -50 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -566 "," 1310 "," -2077 "
3.06," Resultado Financeiro "," 546 "," 488 "," 2334 "
3.06.01," Receitas Financeiras "," 14454 "," 12474 "," 13598 "
3.06.02," Despesas Financeiras "," -13908 "," -11986 "," -11264 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -20 "," 1798 "," 257 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 308 "," 361 "," 340 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," 308 "," 361 "," 340 "
3.09," Resultado Líquido das Operações Continuadas "," 288 "," 2159 "," 597 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 288 "," 2159 "," 597 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 288 "," 2159 "," 597 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.14020 "," 1.07890 "," 0.00000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
