Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receitas da Intermediação Financeira "," 8269847 "," 8497406 "," 7845785 "
3.01.01," Receita com Juros e Similares "," 8269847 "," 8497406 "," 7845785 "
3.02," Despesas da Intermediação Financeira "," -2735818 "," -3278117 "," -3095584 "
3.02.01," Despesas com Juros e Similares "," -2122838 "," -2228920 "," -2220162 "
3.02.02," Perda Esperada de Empréstimos e Adiantamentos a Clientes "," -613464 "," -1049962 "," -875995 "
3.02.03," Perda Esperada com Demais Ativos Financeiros "," 484 "," 765 "," 573 "
3.03," Resultado Bruto Intermediação Financeira "," 5534029 "," 5219289 "," 4750201 "
3.04," Outras Despesas/Receitas Operacionais "," -4510433 "," -4333337 "," -4186443 "
3.04.01," Receitas de Prestação de Serviços "," "," "," "
3.04.02," Despesas de Pessoal "," -785367 "," -574152 "," -501695 "
3.04.03," Outras Despesas Administrativas "," -2985395 "," -2118389 "," -2115169 "
3.04.04," Despesas Tributárias "," -384765 "," -297545 "," -222775 "
3.04.05," Outras Receitas Operacionais "," 1588493 "," 764343 "," 516684 "
3.04.05.01," Resultado de Instrumentos Financeiros ao Valor Justo no Resultaso "," -3873 "," -4205 "," -8358 "
3.04.05.02," Resultado de Instrumentos Financeiros ao Valor Justo por meio de Outros Resultados Abrangentes "," -19 "," -297 "," 3689 "
3.04.05.03," Resultado com Instrumentos Financeiros Derivativos "," 665122 "," 150439 "," -101386 "
3.04.05.04," Ganhos/(Perdas) Líquidas com Ativos Financeiros ao Valor Justo por meio de Outros Resultados Abrange "," -68 "," 11 "," 2371 "
3.04.05.05," Receitas de Tarifas e Comissões "," 702946 "," 476629 "," 268336 "
3.04.05.06," Outras Receitas Operacionais "," 224385 "," 141766 "," 352032 "
3.04.06," Outras Despesas Operacionais "," -1943399 "," -2107594 "," -1863488 "
3.04.06.01," Depreciação e Amortização "," -85130 "," -115853 "," -49485 "
3.04.06.02," Provisões (Líquidas) "," -181171 "," -196564 "," -200206 "
3.04.06.03," Outras Despesas Operacionais "," -1705775 "," -1844914 "," -1579608 "
3.04.06.04," Resultado na Alienação de Ativos não Correntes Mantidos para Venda "," 28677 "," 49737 "," -34189 "
3.04.07," Resultado da Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes dos Tributos sobre o Lucro "," 1023596 "," 885952 "," 563758 "
3.06," Imposto de Renda e Contribuição Social sobre o Lucro "," -296120 "," -258574 "," 58057 "
3.06.01," Corrente "," -347434 "," -387079 "," -292562 "
3.06.02," Diferido "," 51314 "," 128505 "," 350619 "
3.07," Resultado Líquido das Operações Continuadas "," 727476 "," 627378 "," 621815 "
3.08," Resultado Líquido das Operações Descontinuadas "," "," "," "
3.08.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.08.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.09," Lucro/Prejuízo do Período "," 727476 "," 627378 "," 621815 "
3.09.01," Atribuído a Sócios da Empresa Controladora "," "," "," "
3.09.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (R$ / Ação) "," 0.60000 "," 0.52000 "," 0.54000 "
3.99.01," Lucro Básico por Ação "," 0.60000 "," 0.52000 "," 0.54000 "
3.99.01.01," ON "," 0.60000 "," 0.52000 "," 0.54000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
