Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 77751000 "," 71191000 "," 60064000 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -62875000 "," -57273000 "," -47615000 "
3.03," Resultado Bruto "," 14876000 "," 13918000 "," 12449000 "
3.04," Despesas/Receitas Operacionais "," -9759000 "," -9414000 "," -9668000 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -10384000 "," -9400000 "," -8766000 "
3.04.02.01," Despesas com Vendas, Gerais e Administrativa "," -9211000 "," -8360000 "," -7744000 "
3.04.02.02," Depreciação e Amortização "," -1173000 "," -1040000 "," -1022000 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 634000 "," -6000 "," -901000 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," -9000 "," -8000 "," -1000 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 5117000 "," 4504000 "," 2781000 "
3.06," Resultado Financeiro "," -786000 "," -579000 "," -502000 "
3.06.01," Receitas Financeiras "," 1147000 "," 948000 "," 181000 "
3.06.02," Despesas Financeiras "," -1933000 "," -1527000 "," -683000 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 4331000 "," 3925000 "," 2279000 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -965000 "," -1081000 "," -951000 "
3.08.01," Corrente "," -1279000 "," -1021000 "," -880000 "
3.08.02," Diferido "," 314000 "," -60000 "," -71000 "
3.09," Resultado Líquido das Operações Continuadas "," 3366000 "," 2844000 "," 1328000 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 3366000 "," 2844000 "," 1328000 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 3144000 "," 2671000 "," 1013000 "
3.11.02," Atribuído a Sócios Não Controladores "," 222000 "," 173000 "," 315000 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 1.58000 "," 1.35000 "," 0.67000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 1.58000 "," 1.35000 "," 0.67000 "
