Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1775 "," 1601 "," 1480 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -1525 "," -1343 "," -1263 "
3.03," Resultado Bruto "," 250 "," 258 "," 217 "
3.04," Despesas/Receitas Operacionais "," -254 "," -250 "," -215 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -254 "," -250 "," -215 "
3.04.02.01," Despesas Gerais e Administrativas "," -233 "," -245 "," -211 "
3.04.02.02," Despesas Tributárias "," -21 "," -5 "," -4 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -4 "," 8 "," 2 "
3.06," Resultado Financeiro "," 13 "," 10 "," 20 "
3.06.01," Receitas Financeiras "," 14 "," 10 "," 20 "
3.06.02," Despesas Financeiras "," -1 "," 0 "," 0 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 9 "," 18 "," 22 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -2 "," -4 "," -5 "
3.08.01," Corrente "," -2 "," -4 "," -5 "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," 7 "," 14 "," 17 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 7 "," 14 "," 17 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.70000 "," 1.40000 "," 1.70000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
