Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 25952485 "," 20815709 "," 20478841 "
2.01," Passivos Financeiros Avaliados ao Valor Justo através do Resultado "," "," "," "
2.01.01," Depósitos "," "," "," "
2.01.02," Captações no Mercado Aberto "," "," "," "
2.01.03," Recursos de Aceites e Emissão de Títulos "," "," "," "
2.01.04," Relações Interfinanceiras "," "," "," "
2.01.05," Relações Interdependências "," "," "," "
2.01.06," Obrigações por Empréstimos "," "," "," "
2.01.07," Obrigações por Repasse do País "," "," "," "
2.01.08," Obrigações por Repasse do Exterior "," "," "," "
2.01.09," Outras Obrigações "," "," "," "
2.02," Passivos Financeiros ao Custo Amortizado "," 19267380 "," 14472736 "," 14334655 "
2.02.01," Depósitos "," 6420521 "," 5829618 "," 4400315 "
2.02.01.01," Depósitos a Prazo "," "," "," "
2.02.02," Captações no Mercado Aberto "," 200018 "," 251713 "," 99997 "
2.02.03," Recursos Mercado Interfinanceiro "," "," "," "
2.02.04," Outras Captações "," 12646841 "," 8391405 "," 9834343 "
2.02.04.01," Recursos Letras Imobiliárias e Hipotecária, Debêntures e Similares "," 251192 "," 213703 "," 235027 "
2.02.04.02," Obrigações por Empréstimos "," 71095 "," 54454 "," 81011 "
2.02.04.03," Obrigações por Repasse do País - Instituições Oficiais "," 666289 "," 736754 "," 751080 "
2.02.04.04," Cobrança e Arrecadação de Tributos e Assemelhados "," "," "," "
2.02.04.05," Sociais e Estatutárias "," 250682 "," 100326 "," 134315 "
2.02.04.06," Fundos Financeiros de Desenvolvimento "," 9253604 "," 6135762 "," 7482146 "
2.02.04.07," Outros Passivos Financeiros "," 102101 "," 112075 "," 89243 "
2.02.04.08," Adiantamento para Futuro Aumento de Capital "," 1000347 "," 0 "," 0 "
2.02.04.09," Instrumentos de Dívida Elegíveis a Capital "," 1043951 "," 1027676 "," 1059598 "
2.02.04.10," Demais Instrumentos Financeiros "," 7580 "," 10655 "," 1923 "
2.03," Provisões "," 3528484 "," 3807245 "," 3814653 "
2.03.01," Provisões para Pagamento a Efetuar "," 115149 "," 102288 "," 95564 "
2.03.02," Provisão para Garantias Financeiras Prestadas "," 1502754 "," 1654984 "," 1535093 "
2.03.03," Provisão para Passivos Atuariais "," 1159977 "," 1237350 "," 1283907 "
2.03.04," Provisão para Demandas Judiciais "," 164396 "," 198699 "," 243346 "
2.03.05," Provisão para Plano Saldados "," 585859 "," 613575 "," 656394 "
2.03.06," Provisões Diversas "," 349 "," 349 "," 349 "
2.04," Passivos Fiscais "," 211668 "," 118931 "," 130327 "
2.04.01," Fiscais e Previdenciárias "," 202603 "," 96536 "," 33866 "
2.04.02," Provisões para Impostos e Contribuições Diferidos "," 9065 "," 22395 "," 96461 "
2.05," Outros Passivos "," "," "," "
2.05.01," Capital Social Realizado "," "," "," "
2.05.02," Reservas de Capital "," "," "," "
2.05.03," Reservas de Reavaliação "," "," "," "
2.05.04," Reservas de Lucro "," "," "," "
2.05.05," Ajustes de Avaliação Patrimonial "," "," "," "
2.05.06," Lucros/Prejuízos Acumulados "," "," "," "
2.06," Passivos sobre Ativos Não Correntes a Venda e Descontinuados "," "," "," "
2.06.01," Passivos sobre Ativos Não Correntes a Venda "," "," "," "
2.06.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.07," Patrimônio Líquido "," 2944953 "," 2416797 "," 2199206 "
2.07.01," Capital Social Realizado "," 1623252 "," 1623252 "," 1623252 "
2.07.02," Reservas de Capital "," 2253 "," 2253 "," 2253 "
2.07.02.01," Ágio na Emissão de Ações "," "," "," "
2.07.02.02," Reserva Especial de Ágio na Incorporação "," "," "," "
2.07.02.03," Alienação de Bônus de Subscrição "," "," "," "
2.07.02.04," Opções Outorgadas "," "," "," "
2.07.02.05," Ações em Tesouraria "," "," "," "
2.07.03," Reservas de Reavaliação "," 18480 "," 19259 "," 20931 "
2.07.04," Reservas de Lucros "," 1875067 "," 1332932 "," 1143110 "
2.07.04.01," Reserva Legal "," 193622 "," 156730 "," 143452 "
2.07.04.02," Reserva Estatutária "," 1681445 "," 1176202 "," 999658 "
2.07.04.03," Reserva para Contingências "," "," "," "
2.07.04.04," Reserva de Lucros a Realizar "," "," "," "
2.07.04.05," Reserva de Retenção de Lucros "," "," "," "
2.07.04.06," Reserva Especial para Dividendos Não Distribuídos "," "," "," "
2.07.04.07," Reserva de Incentivos Fiscais "," "," "," "
2.07.04.08," Dividendo Adicional Proposto "," "," "," "
2.07.04.09," Ações em Tesouraria "," "," "," "
2.07.05," Lucros/Prejuízos Acumulados "," "," "," "
2.07.06," Ajustes de Avaliação Patrimonial "," -574099 "," -560899 "," -590340 "
2.07.07," Ajustes Acumulados de Conversão "," "," "," "
2.07.08," Outros Resultados Abrangentes "," "," "," "
