Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 95606 "," 78701 "," 1197609 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," "," "," "
3.03," Resultado Bruto "," 95606 "," 78701 "," 1197609 "
3.04," Despesas/Receitas Operacionais "," -404825 "," -439762 "," -638619 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -404825 "," -439762 "," -638619 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -309219 "," -361061 "," 558990 "
3.06," Resultado Financeiro "," -3994 "," -29 "," -137 "
3.06.01," Receitas Financeiras "," 0 "," 0 "," 26335 "
3.06.02," Despesas Financeiras "," -3994 "," -29 "," -26472 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -313213 "," -361090 "," 558853 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 0 "," 0 "," -109007 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," -313213 "," -361090 "," 449846 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -313213 "," -361090 "," 449846 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -0.23290 "," -1.04660 "," 1.30390 "
3.99.02," Lucro Diluído por Ação "," "," "," "
