Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 1632597 "," 1711417 "," 1500335 "
2.01," Passivo Circulante "," 129178 "," 433571 "," 124657 "
2.01.01," Obrigações Sociais e Trabalhistas "," "," "," "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," "," "," "
2.01.02," Fornecedores "," 6713 "," 4656 "," 4627 "
2.01.02.01," Fornecedores Nacionais "," 6713 "," 4656 "," 4627 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 6711 "," 5718 "," 5676 "
2.01.03.01," Obrigações Fiscais Federais "," "," "," "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," "," "," "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 0 "," 66361 "," 5208 "
2.01.04.01," Empréstimos e Financiamentos "," 0 "," 66361 "," 5208 "
2.01.04.01.01," Em Moeda Nacional "," 0 "," 66361 "," 5208 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," "," "," "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 115754 "," 356836 "," 109146 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 115754 "," 356836 "," 109146 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 9138 "," 237990 "," 26880 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Folha de Pagamento "," 17059 "," 20575 "," 17748 "
2.01.05.02.05," Obrigações setoriais "," 2654 "," 4490 "," 6445 "
2.01.05.02.06," Encargos de Uso da Rede Elétrica "," 171 "," 196 "," 205 "
2.01.05.02.07," Entidade de Previdência a Empregados "," 56890 "," 31744 "," 4915 "
