Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 2476832 "," 2483673 "," 2385039 "
1.01," Ativo Circulante "," 166976 "," 164166 "," 263883 "
1.01.01," Caixa e Equivalentes de Caixa "," 60213 "," 49466 "," 26003 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 25167 "," 21578 "," 19757 "
1.01.03.01," Clientes "," 25167 "," 21578 "," 19757 "
1.01.03.01.01," Concessionárias e permissionárias "," 25167 "," 21578 "," 19757 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," "," "," "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 2190 "," 1876 "," 5019 "
1.01.06.01," Tributos Correntes a Recuperar "," 2190 "," 1876 "," 5019 "
1.01.06.01.01," Imposto de renda e contribuição social a recuperar "," 2173 "," 1845 "," 4993 "
1.01.06.01.02," Outros impostos a recuparear "," 17 "," 31 "," 26 "
1.01.07," Despesas Antecipadas "," 763 "," 119 "," 310 "
1.01.07.01," Despesas Antecipadas "," 763 "," 119 "," 310 "
1.01.08," Outros Ativos Circulantes "," 78643 "," 91127 "," 212794 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.01.01," Outras Contas a Receber "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 78643 "," 91127 "," 212794 "
1.01.08.03.01," Contas bancárias vinculadas "," 6966 "," 6554 "," 13113 "
1.01.08.03.02," Partes Relacionadas "," 0 "," 0 "," 378 "
1.01.08.03.03," Ativo contratual "," 71268 "," 83980 "," 198746 "
1.01.08.03.04," Outras contas a receber "," 409 "," 593 "," 557 "
1.02," Ativo Não Circulante "," 2309856 "," 2319507 "," 2121156 "
1.02.01," Ativo Realizável a Longo Prazo "," 2309407 "," 2319058 "," 2120707 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," 62348 "," 59601 "," 47814 "
1.02.01.03.01," Aplicação financeira vinculada "," 62348 "," 59601 "," 47814 "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," 941 "," 925 "," 0 "
1.02.01.05.01," Estoque - almoxarifado "," 941 "," 925 "," 0 "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.02," Créditos com Controladas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 2246118 "," 2258532 "," 2072893 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Ativo contratual "," 2245998 "," 2258532 "," 2072893 "
1.02.01.10.04," Deposito judicial "," 120 "," 0 "," 0 "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.02," Participações em Controladas "," "," "," "
1.02.02.01.03," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.04," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 449 "," 449 "," 449 "
1.02.03.01," Imobilizado em Operação "," 449 "," 449 "," 449 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," "," "," "
1.02.04.01," Intangíveis "," "," "," "
1.02.04.01.01," Contrato de Concessão "," "," "," "
