Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 1982172 "," 1375878 "," 612994 "
2.01," Passivo Circulante "," 516523 "," 328037 "," 201202 "
2.01.01," Obrigações Sociais e Trabalhistas "," "," "," "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," "," "," "
2.01.02," Fornecedores "," 175530 "," 121634 "," 51754 "
2.01.02.01," Fornecedores Nacionais "," 175530 "," 121634 "," 51754 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," "," "," "
2.01.03.01," Obrigações Fiscais Federais "," "," "," "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," "," "," "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 123644 "," 68507 "," 89260 "
2.01.04.01," Empréstimos e Financiamentos "," 43298 "," 8878 "," 60889 "
2.01.04.01.01," Em Moeda Nacional "," 43298 "," 8878 "," 60889 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," "," "," "
2.01.04.03," Financiamento por Arrendamento "," 80346 "," 59629 "," 28371 "
2.01.05," Outras Obrigações "," 217349 "," 137896 "," 60188 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 217349 "," 137896 "," 60188 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Obrigações trabalhistas e tributárias "," 121926 "," 65864 "," 34990 "
2.01.05.02.05," Contas a pagar por aquisição de controladas "," 63309 "," 22441 "," 3748 "
2.01.05.02.06," Outros passivos "," 27862 "," 49591 "," 21450 "
2.01.05.02.07," Instrumentos financeiros derivativos "," 4252 "," 0 "," 0 "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," "," "," "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 864818 "," 636516 "," 325448 "
2.02.01," Empréstimos e Financiamentos "," 544474 "," 530616 "," 258411 "
2.02.01.01," Empréstimos e Financiamentos "," 329688 "," 348224 "," 167513 "
2.02.01.01.01," Em Moeda Nacional "," 329688 "," 348224 "," 167513 "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," 214786 "," 182392 "," 90898 "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 124285 "," 34895 "," 43365 "
