Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," "," "," "
3.02," Custo dos Bens e/ou Serviços Vendidos "," "," "," "
3.03," Resultado Bruto "," "," "," "
3.04," Despesas/Receitas Operacionais "," 2185663 "," 2025482 "," 1709065 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -69563 "," -55151 "," -44539 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 1048434 "," 894690 "," 646333 "
3.04.04.01," Receitas de Acesso à Rede e Uso da Marca "," 180878 "," 894690 "," 646333 "
3.04.04.02," Receitas de prestação de serviços "," 942983 "," 0 "," 0 "
3.04.04.03," Custos dos serviços prestados "," -75427 "," 0 "," 0 "
3.04.05," Outras Despesas Operacionais "," -120945 "," -84708 "," -70006 "
3.04.05.01," Despesas Tributárias "," -128689 "," -84671 "," -69014 "
3.04.05.02," Outras "," 7744 "," -37 "," -23 "
3.04.05.03," Participações nos Resultados "," 0 "," 0 "," -969 "
3.04.06," Resultado de Equivalência Patrimonial "," 1327737 "," 1270651 "," 1177277 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 2185663 "," 2025482 "," 1709065 "
3.06," Resultado Financeiro "," 10572 "," 20341 "," 34944 "
3.06.01," Receitas Financeiras "," 15583 "," 21182 "," 35438 "
3.06.02," Despesas Financeiras "," -5011 "," -841 "," -494 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 2196235 "," 2045823 "," 1744009 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -300083 "," -276410 "," -207952 "
3.08.01," Corrente "," -300083 "," -276410 "," -207950 "
3.08.02," Diferido "," 0 "," 0 "," -2 "
3.09," Resultado Líquido das Operações Continuadas "," 1896152 "," 1769413 "," 1536057 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 1896152 "," 1769413 "," 1536057 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 1896152 "," 1769413 "," 1536057 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.63200 "," 0.58980 "," 1.28005 "
3.99.02," Lucro Diluído por Ação "," "," "," "
