Conta," Descrição ","04/12/2021 a 31/12/2021 ","04/12/2020 a 31/12/2020 ","04/12/2019 a 31/12/2019 "
3.01," Receitas da Intermediação Financeira "," "," "," "
3.02," Despesas da Intermediação Financeira "," "," "," "
3.03," Resultado Bruto Intermediação Financeira "," "," "," "
3.04," Outras Despesas/Receitas Operacionais "," -18672 "," 0 "," 0 "
3.04.01," Receitas de Prestação de Serviços "," "," "," "
3.04.02," Despesas de Pessoal "," "," "," "
3.04.03," Outras Despesas Administrativas "," -18672 "," 0 "," 0 "
3.04.04," Despesas Tributárias "," "," "," "
3.04.05," Outras Receitas Operacionais "," "," "," "
3.04.06," Outras Despesas Operacionais "," "," "," "
3.04.07," Resultado da Equivalência Patrimonial "," "," "," "
3.05," Resultado Operacional "," -18672 "," 0 "," 0 "
3.06," Resultado Não Operacional "," -49 "," 0 "," 0 "
3.06.01," Receitas "," 17 "," 0 "," 0 "
3.06.01.01," Receita Financeira "," 17 "," 0 "," 0 "
3.06.02," Despesas "," -66 "," 0 "," 0 "
3.06.02.01," Despesas Financeiras "," -66 "," 0 "," 0 "
3.07," Resultado Antes Tributação/Participações "," -18721 "," 0 "," 0 "
3.08," Provisão para IR e Contribuição Social "," "," "," "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," IR Diferido "," "," "," "
3.10," Participações/Contribuições Estatutárias "," "," "," "
3.10.01," Participações "," "," "," "
3.10.02," Contribuições "," "," "," "
3.11," Reversão dos Juros sobre Capital Próprio "," "," "," "
3.13," Lucro/Prejuízo do Período "," -18721 "," 0 "," 0 "
3.99," Lucro por Ação - (R$ / Ação) "," "," "," "
