Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 525478 "," 400543 "," 309749 "
1.01," Ativo Circulante "," 46607 "," 34010 "," 26964 "
1.01.01," Caixa e Equivalentes de Caixa "," 27625 "," 17271 "," 14596 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 13567 "," 7236 "," 11030 "
1.01.03.01," Clientes "," "," "," "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," "," "," "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 3487 "," 5085 "," 596 "
1.01.06.01," Tributos Correntes a Recuperar "," 3487 "," 5085 "," 596 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 1928 "," 4418 "," 742 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 1928 "," 4418 "," 742 "
1.01.08.03.01," Adiantamentos a fornecedores "," "," "," "
1.01.08.03.02," Créditos diversos "," 1928 "," 3949 "," 742 "
1.01.08.03.03," Instrumentos Financeiros "," 0 "," 469 "," 0 "
1.01.08.03.04," Tributos diferidos "," "," "," "
1.01.08.03.05," Partes relacionadas "," "," "," "
1.02," Ativo Não Circulante "," 478871 "," 366533 "," 282785 "
1.02.01," Ativo Realizável a Longo Prazo "," 47434 "," 24760 "," 11776 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 44038 "," 24230 "," 9535 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 44038 "," 24230 "," 9535 "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 0 "," 0 "," 1454 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," 0 "," 0 "," 1454 "
1.02.01.10," Outros Ativos Não Circulantes "," 3396 "," 530 "," 787 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Créditos diversos "," 2817 "," 400 "," 745 "
1.02.01.10.04," Depósitos judiciais "," 579 "," 130 "," 42 "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 431013 "," 341460 "," 270612 "
1.02.03.01," Imobilizado em Operação "," 141207 "," 115463 "," 89994 "
1.02.03.02," Direito de Uso em Arrendamento "," 289806 "," 225997 "," 180618 "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 424 "," 313 "," 397 "
1.02.04.01," Intangíveis "," "," "," "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.02," Goodwill "," "," "," "
