Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 61714300 "," 44124020 "," 37530095 "
2.01," Passivo Circulante "," 12989443 "," 8709938 "," 6154422 "
2.01.01," Obrigações Sociais e Trabalhistas "," 192689 "," 63962 "," 60940 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," 192689 "," 63962 "," 60940 "
2.01.01.02.01," Obrigações e encargos sobre folha de pagamento "," 192689 "," 63962 "," 60940 "
2.01.02," Fornecedores "," 4107754 "," 2263294 "," 1969016 "
2.01.02.01," Fornecedores Nacionais "," "," "," "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 1377573 "," 765282 "," 665145 "
2.01.03.01," Obrigações Fiscais Federais "," 1377573 "," 765282 "," 665145 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," "," "," "
2.01.03.01.02," Impostos e contribuições a recolher "," 1161032 "," 596074 "," 564352 "
2.01.03.01.03," Impostos e contribuições sobre o lucro a recolher "," 216541 "," 169208 "," 100793 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 3587576 "," 3112366 "," 1886563 "
2.01.04.01," Empréstimos e Financiamentos "," 2626566 "," 2229290 "," 1742280 "
2.01.04.01.01," Em Moeda Nacional "," "," "," "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 961010 "," 883076 "," 144283 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 3197718 "," 2289223 "," 1317983 "
2.01.05.01," Passivos com Partes Relacionadas "," "," "," "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 3197718 "," 2289223 "," 1317983 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 771321 "," 601510 "," 341119 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Encargos do consumidor "," "," "," "
2.01.05.02.05," Contribuição de iluminação pública "," 89889 "," 83867 "," 79326 "
2.01.05.02.06," Encargos setoriais "," 477696 "," 286397 "," 272806 "
2.01.05.02.07," Participação nos lucros "," 140497 "," 127076 "," 132664 "
2.01.05.02.08," Valores a pagar de acordo com o plano de recuperação judicial "," 34512 "," 30274 "," 22275 "
2.01.05.02.09," Valores a devolver de parcela A e outros itens financeiros "," 0 "," 753702 "," 10077 "
2.01.05.02.10," PIS/COFINS a serem restituídos a consumidores "," 719648 "," 0 "," 75999 "
2.01.05.02.11," Plano de aposentadoria e pensão "," 80064 "," 0 "," 0 "
2.01.05.02.12," Outras contas a pagar "," 853100 "," 395260 "," 373148 "
2.01.05.02.13," Instrumentos financeiros derivativos "," 5116 "," 0 "," 0 "
2.01.05.02.15," Passivo de arrendamento "," 25875 "," 11137 "," 10569 "
2.01.06," Provisões "," 526133 "," 215811 "," 254775 "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," "," "," "
2.01.06.02," Outras Provisões "," 526133 "," 215811 "," 254775 "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.06.02.04," Provisões para riscos cíveis, fiscais, trabalhistas, regulatórios e ambientais "," 526133 "," 215811 "," 254775 "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 34120385 "," 23135595 "," 21602301 "
2.02.01," Empréstimos e Financiamentos "," 21815359 "," 14675612 "," 14921858 "
2.02.01.01," Empréstimos e Financiamentos "," 12174889 "," 10558285 "," 9362674 "
2.02.01.01.01," Em Moeda Nacional "," "," "," "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," 9640470 "," 4117327 "," 5559184 "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 8330041 "," 5553049 "," 4335585 "
2.02.02.01," Passivos com Partes Relacionadas "," "," "," "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.02.02.02," Outros "," 8330041 "," 5553049 "," 4335585 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
2.02.02.02.03," Impostos e contribuições a recolher "," 2517663 "," 234365 "," 235339 "
2.02.02.02.04," Valores a devolver da parcela A e outros itens financeiros "," 36592 "," 170307 "," 132374 "
2.02.02.02.05," Pesquisa e desenvolvimento e eficiência energética "," "," "," "
2.02.02.02.06," Valores a pagar de acordo com o plano de recuperação judicial "," 894782 "," 930606 "," 849624 "
2.02.02.02.07," Plano de aposentadoria e pensão "," 1081835 "," 150598 "," 139562 "
2.02.02.02.08," Outras contas a pagar "," 311254 "," 249822 "," 387168 "
