Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receitas da Intermediação Financeira "," 1525289 "," 1209672 "," 893443 "
3.02," Despesas da Intermediação Financeira "," -874248 "," -495578 "," -580068 "
3.03," Resultado Bruto Intermediação Financeira "," 651041 "," 714094 "," 313375 "
3.04," Outras Despesas/Receitas Operacionais "," -640555 "," -806233 "," -589333 "
3.04.01," Receitas de Prestação de Serviços "," 55807 "," 36077 "," 40053 "
3.04.02," Despesas de Pessoal "," -99853 "," -96491 "," -100991 "
3.04.03," Outras Despesas Administrativas "," -89023 "," -89054 "," -102504 "
3.04.04," Despesas Tributárias "," -20195 "," -18629 "," -27861 "
3.04.05," Outras Receitas Operacionais "," -444426 "," -689925 "," -287796 "
3.04.06," Outras Despesas Operacionais "," -42865 "," 2156 "," -110234 "
3.04.07," Resultado da Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes dos Tributos sobre o Lucro "," 10486 "," -141772 "," -275958 "
3.06," Imposto de Renda e Contribuição Social sobre o Lucro "," -8026 "," 70764 "," 160331 "
3.06.01," Corrente "," -16642 "," -2882 "," -16780 "
3.06.02," Diferido "," 8616 "," 73646 "," 177111 "
3.07," Resultado Líquido das Operações Continuadas "," 2460 "," -71008 "," -115627 "
3.08," Resultado Líquido das Operações Descontinuadas "," "," "," "
3.08.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.08.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.09," Lucro/Prejuízo Consolidado do Período "," 2460 "," -71008 "," -115627 "
3.09.01," Atribuído a Sócios da Empresa Controladora "," 2460 "," -71008 "," -115627 "
3.09.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (R$ / Ação) "," 0.01660 "," -0.48000 "," 1.56000 "
3.99.01," Lucro Básico por Ação "," 0.01660 "," -0.48000 "," 1.56000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
