Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 13420331 "," 11498520 "," 10714688 "
1.01," Ativo Circulante "," 4661437 "," 4220022 "," 3514047 "
1.01.01," Caixa e Equivalentes de Caixa "," 1421302 "," 1728413 "," 1243223 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 1510596 "," 1318743 "," 1167269 "
1.01.03.01," Clientes "," 1430165 "," 1239315 "," 1135209 "
1.01.03.01.01," Contas a receber de clientes "," 1407630 "," 1229995 "," 1102800 "
1.01.03.01.02," Contas a receber de partes relacionadas "," 22535 "," 9320 "," 32409 "
1.01.03.02," Outras Contas a Receber "," 80431 "," 79428 "," 32060 "
1.01.03.02.01," Valores a receber "," 80431 "," 79428 "," 32060 "
1.01.04," Estoques "," 1433223 "," 924743 "," 853293 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 200172 "," 176456 "," 186222 "
1.01.06.01," Tributos Correntes a Recuperar "," 200172 "," 176456 "," 186222 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 96144 "," 71667 "," 64040 "
1.01.08.01," Ativos Não-Correntes a Venda "," 58458 "," 47884 "," 47713 "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 37686 "," 23783 "," 16327 "
1.01.08.03.01," Instrumentos Financeiros Derivativos "," 7170 "," 0 "," 0 "
1.01.08.03.02," Demais créditos "," 30516 "," 23783 "," 16327 "
1.02," Ativo Não Circulante "," 8758894 "," 7278498 "," 7200641 "
1.02.01," Ativo Realizável a Longo Prazo "," 3065411 "," 2071636 "," 2787462 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 109151 "," 124569 "," 167193 "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," 109151 "," 124569 "," 167193 "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," 1268648 "," 1142866 "," 1543949 "
1.02.01.07," Tributos Diferidos "," 294868 "," 285618 "," 331570 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 294868 "," 285618 "," 331570 "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 1392744 "," 518583 "," 744750 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Depósitos vinculados "," 86586 "," 66706 "," 62123 "
1.02.01.10.04," Créditos com plano de previdência "," 98029 "," 95674 "," 110364 "
1.02.01.10.05," Impostos e contribuições a recuperar "," 801194 "," 17732 "," 16542 "
1.02.01.10.06," Ativos de direito de uso "," 366988 "," 338471 "," 555721 "
1.02.01.10.07," Títulos e valores mobiliários "," 39947 "," 0 "," 0 "
1.02.02," Investimentos "," 1314647 "," 963437 "," 127010 "
1.02.02.01," Participações Societárias "," 1314647 "," 963437 "," 127010 "
1.02.02.01.01," Participações em Coligadas "," 1311129 "," 958556 "," 122234 "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," 3518 "," 4881 "," 4776 "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 3628446 "," 3512641 "," 3566330 "
1.02.03.01," Imobilizado em Operação "," 3289426 "," 3377237 "," 3374938 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," 339020 "," 135404 "," 191392 "
1.02.04," Intangível "," 750390 "," 730784 "," 719839 "
1.02.04.01," Intangíveis "," 426234 "," 406628 "," 401113 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Carteira de Clientes "," 81156 "," 108270 "," 131818 "
