Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 40164687 "," 36921980 "," 14444690 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -14011525 "," -13229715 "," -4033454 "
3.03," Resultado Bruto "," 26153162 "," 23692265 "," 10411236 "
3.04," Despesas/Receitas Operacionais "," -25034932 "," -22902668 "," -9059988 "
3.04.01," Despesas com Vendas "," -16999225 "," -15702787 "," -6395586 "
3.04.02," Despesas Gerais e Administrativas "," -6958866 "," -5955996 "," -2405576 "
3.04.02.01," Despesas Gerais e Administrativas "," "," "," "
3.04.02.02," Remuneração dos administradores "," "," "," "
3.04.02.03," Participação dos colab. e adm. no lucro "," "," "," "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," -837822 "," -727695 "," -209515 "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -239019 "," -516190 "," -49311 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1118230 "," 789597 "," 1351248 "
3.06," Resultado Financeiro "," -1026977 "," -1035419 "," -1046682 "
3.06.01," Receitas Financeiras "," 4006563 "," 4738391 "," 1955784 "
3.06.02," Despesas Financeiras "," -5033540 "," -5773810 "," -3002466 "
3.06.02.01," Despesas Financeiras "," -5033540 "," -5773810 "," -2795874 "
3.06.02.02," Impostos sobre a formação da Companhia "," 0 "," 0 "," -206592 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 91253 "," -245822 "," 304566 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 1047986 "," -274744 "," -149099 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," 1139239 "," -520566 "," 155467 "
3.10," Resultado Líquido de Operações Descontinuadas "," 0 "," -143112 "," 0 "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," 0 "," -143112 "," 0 "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 1139239 "," -663678 "," 155467 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 1047960 "," -650196 "," 155467 "
3.11.02," Atribuído a Sócios Não Controladores "," -7271 "," -13482 "," 0 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.76100 "," -0.52200 "," 0.17960 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.75030 "," -0.52200 "," 0.17790 "
