Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 4441497 "," 4236719 "," 3478485 "
2.01," Passivo Circulante "," 1280806 "," 1216366 "," 578971 "
2.01.01," Obrigações Sociais e Trabalhistas "," 68478 "," 55926 "," 49265 "
2.01.01.01," Obrigações Sociais "," "," "," "
2.01.01.02," Obrigações Trabalhistas "," 68478 "," 55926 "," 49265 "
2.01.02," Fornecedores "," 110842 "," 38150 "," 38926 "
2.01.02.01," Fornecedores Nacionais "," 110842 "," 38150 "," 38926 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 32591 "," 23551 "," 30048 "
2.01.03.01," Obrigações Fiscais Federais "," 32591 "," 23551 "," 30048 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," "," "," "
2.01.03.01.02," Obrigações Fiscais Federais "," 32591 "," 23551 "," 30048 "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 344854 "," 599666 "," 14115 "
2.01.04.01," Empréstimos e Financiamentos "," 207127 "," 175615 "," 8517 "
2.01.04.01.01," Em Moeda Nacional "," 207127 "," 175615 "," 8517 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 137727 "," 424051 "," 5598 "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 667126 "," 434513 "," 382547 "
2.01.05.01," Passivos com Partes Relacionadas "," 25654 "," 24639 "," 23681 "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," 25654 "," 24639 "," 23681 "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 641472 "," 409874 "," 358866 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Obrigações por compra de imóveis e adto de clientes "," 554292 "," 370839 "," 340862 "
2.01.05.02.05," Demais contar a pagar "," 78795 "," 33421 "," 15023 "
2.01.05.02.06," Arrendamento mercantil - direito de uso "," 8385 "," 5614 "," 2981 "
2.01.06," Provisões "," 56915 "," 64560 "," 64070 "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 43099 "," 37770 "," 31896 "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," 3380 "," 3073 "," 3933 "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," 33254 "," 31058 "," 27756 "
2.01.06.01.05," Outras provisões "," 6465 "," 3639 "," 207 "
2.01.06.02," Outras Provisões "," 13816 "," 26790 "," 32174 "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.06.02.04," Provisões e distratos a pagar "," 7738 "," 4155 "," 8294 "
2.01.06.02.05," Provisão para perda de investimento "," 5956 "," 5458 "," 5705 "
2.01.06.02.06," Dividendos a pagar "," 122 "," 17177 "," 18175 "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
2.01.07.02," Passivos sobre Ativos de Operações Descontinuadas "," "," "," "
2.02," Passivo Não Circulante "," 1948063 "," 1502232 "," 1547805 "
2.02.01," Empréstimos e Financiamentos "," 1051903 "," 557451 "," 856321 "
2.02.01.01," Empréstimos e Financiamentos "," 195675 "," 158926 "," 51499 "
2.02.01.01.01," Em Moeda Nacional "," 195675 "," 158926 "," 51499 "
2.02.01.01.02," Em Moeda Estrangeira "," "," "," "
2.02.01.02," Debêntures "," 856228 "," 398525 "," 804822 "
2.02.01.03," Financiamento por Arrendamento "," "," "," "
2.02.02," Outras Obrigações "," 845153 "," 896808 "," 651005 "
2.02.02.01," Passivos com Partes Relacionadas "," "," "," "
2.02.02.01.01," Débitos com Coligadas "," "," "," "
2.02.02.01.03," Débitos com Controladores "," "," "," "
2.02.02.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.02.02.02," Outros "," 845153 "," 896808 "," 651005 "
2.02.02.02.01," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.02.02.02.02," Adiantamento para Futuro Aumento de Capital "," "," "," "
