Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 403373 "," 311823 "," 291883 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -193252 "," -173442 "," -264010 "
3.02.01," Custo de Construção "," -14238 "," -37993 "," -19119 "
3.02.02," Serviços "," -128563 "," -92450 "," -68699 "
3.02.03," Custos com Obrigações Poder Concedente "," -15243 "," -15169 "," -16742 "
3.02.04," Depreciação e Amortização "," -48215 "," -46336 "," -42670 "
3.02.05," Custo com Pessoal "," -37212 "," -33860 "," -32767 "
3.02.06," Provisão de Manutenção "," 85360 "," 80335 "," -54134 "
3.02.07," Materiais, Equipamentos e Veículos "," -30060 "," -24277 "," -25933 "
3.02.08," Outros "," -5081 "," -3692 "," -3946 "
3.03," Resultado Bruto "," 210121 "," 138381 "," 27873 "
3.04," Despesas/Receitas Operacionais "," -190061 "," -475699 "," -36241 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -187190 "," -476847 "," -37310 "
3.04.02.01," Serviços "," -13417 "," -15330 "," -14478 "
3.04.02.02," Depreciação e Amortização "," -8186 "," -8529 "," -8088 "
3.04.02.03," Despesas com Pessoal "," -6215 "," -6574 "," -7027 "
3.04.02.04," Materiais, Equipamentos e Veículos "," -487 "," -874 "," -938 "
3.04.02.08," Água, Luz, Telefone, Internet e Gás "," -982 "," -936 "," -859 "
3.04.02.12," Outros "," -7501 "," -7319 "," -2255 "
3.04.02.13," Provisão para perda esperada - Contas a Receber "," 33 "," 1307 "," 35 "
3.04.02.14," Despesas e multas indedutíveis "," -24 "," -2402 "," -2662 "
3.04.02.15," Estimativa de perda Lei 13.448/17 "," -104241 "," -301292 "," 0 "
3.04.02.16," Provisão para riscos Cíveis, Trabalhistas, Tributários, Previdenciários e riscos contratuais "," -46170 "," -134898 "," -1038 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 670 "," 1174 "," 1283 "
3.04.05," Outras Despesas Operacionais "," -3541 "," -26 "," -214 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 20060 "," -337318 "," -8368 "
3.06," Resultado Financeiro "," -93108 "," 0 "," 0 "
3.06.01," Receitas Financeiras "," 2419 "," 0 "," 0 "
3.06.02," Despesas Financeiras "," -95527 "," 0 "," 0 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -73048 "," -337318 "," -8368 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -2451 "," 57776 "," -32018 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," -2451 "," 57776 "," -32018 "
3.09," Resultado Líquido das Operações Continuadas "," -75499 "," -279542 "," -40386 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -75499 "," -279542 "," -40386 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -0.08189 "," -0.38929 "," -0.06201 "
3.99.02," Lucro Diluído por Ação "," "," "," "
