Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 313939 "," 245254 "," 130906 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -177106 "," -134606 "," -70689 "
3.03," Resultado Bruto "," 136833 "," 110648 "," 60217 "
3.04," Despesas/Receitas Operacionais "," -200749 "," -110586 "," -58335 "
3.04.01," Despesas com Vendas "," -108118 "," -66152 "," -32241 "
3.04.02," Despesas Gerais e Administrativas "," -101076 "," -44434 "," -26094 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 8445 "," 0 "," 0 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -63916 "," 62 "," 1882 "
3.06," Resultado Financeiro "," 9372 "," -6227 "," -3098 "
3.06.01," Receitas Financeiras "," 17060 "," 4091 "," 622 "
3.06.02," Despesas Financeiras "," -7688 "," -10318 "," -3720 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -54544 "," -6165 "," -1216 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 12393 "," 17866 "," -258 "
3.08.01," Corrente "," 15749 "," 1652 "," -258 "
3.08.02," Diferido "," -3356 "," 16214 "," 0 "
3.09," Resultado Líquido das Operações Continuadas "," -42151 "," 11701 "," -1474 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -42151 "," 11701 "," -1474 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.38280 "," 0.16420 "," -0.02070 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.36050 "," 0.15940 "," 0.00000 "
