Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receitas de Intermediação Financeira "," 9163041 "," 3805817 "," 2414281 "
3.01.01," Receita de juros e ganhos (perdas) sobre instrumentos financeiros "," 5648555 "," 1977026 "," 1332552 "
3.01.02," Receita de tarifas e comissões "," 3514486 "," 1828791 "," 1081729 "
3.02," Despesas de Intermediação Financeira "," -5208001 "," -2117987 "," -1436441 "
3.02.01," Juros e outras despesas financeiras "," -1982298 "," -588190 "," -432666 "
3.02.02," Despesas com transações "," -632009 "," -654746 "," -312838 "
3.02.03," Despesas com provisão para perdas de crédito "," -2593694 "," -875051 "," -690937 "
3.03," Resultado Bruto de Intermediação Financeira "," 3955040 "," 1687830 "," 977840 "
3.04," Outras Despesas e Receitas Operacionais "," -4873296 "," -2685208 "," -1487820 "
3.04.01," Despesa de Provisão para Perda Esperada para Risco de Crédito "," "," "," "
3.04.02," Receitas de Prestação de Serviços "," "," "," "
3.04.03," Despesas com Pessoal "," "," "," "
3.04.04," Outras Despesas de Administrativas "," "," "," "
3.04.05," Despesas Tributárias "," "," "," "
3.04.06," Outras Receitas Operacionais "," "," "," "
3.04.07," Outras Despesas Operacionais "," -4873296 "," -2685208 "," -1487820 "
3.04.07.01," Suporte e operações ao cliente "," -1028044 "," -639954 "," -455819 "
3.04.07.02," Despesas gerais e administrativas "," -3393738 "," -1373482 "," -788521 "
3.04.07.03," Despesa de marketing "," -429405 "," -100296 "," -164935 "
3.04.07.04," Outras receitas (despesas) "," -22109 "," -49229 "," -78545 "
3.04.07.05," Custos financeiros - resultados com instrumentos conversíveis "," 0 "," -522247 "," 0 "
3.04.08," Resultado da Equivalência Patrimonial "," "," "," "
3.05," Resultado antes dos Tributos sobre o Lucro "," -918256 "," -997378 "," -509980 "
3.06," Imposto de Renda e Contribuição Social sobre o Lucro "," 26064 "," 111970 "," 145020 "
3.06.01," Corrente "," -1186236 "," -115331 "," -14089 "
3.06.02," Diferido "," 1212300 "," 227301 "," 159109 "
3.07," Lucro ou Prejuízo das Operações Continuadas "," -892192 "," -885408 "," -364960 "
3.08," Resultado Líquido das Operações Descontinuadas "," "," "," "
3.09," Lucro ou Prejuízo antes das Participações e Contribuições Estatutárias "," -892192 "," -885408 "," -364960 "
3.10," Participações nos Lucros e Contribuições Estatutárias "," "," "," "
3.11," Lucro ou Prejuízo Líquido Consolidado do Período "," -892192 "," -885408 "," -364960 "
3.11.01," Atribuído aos Sócios da Empresa Controladora "," -890352 "," -885408 "," -364960 "
3.11.02," Atribuído aos Sócios não Controladores "," -1840 "," 0 "," 0 "
3.99," Lucro por Ação (R$/Ação) "," -1.11200 "," -1.34600 "," -0.64200 "
3.99.01," Lucro Básico por Ação "," -0.55600 "," -0.67300 "," -0.32100 "
3.99.01.01," ON "," -0.55570 "," -0.67300 "," -0.32070 "
3.99.02," Lucro Diluído por Ação "," -0.55600 "," -0.67300 "," -0.32100 "
3.99.02.01," ON "," -0.55570 "," -0.67300 "," -0.32070 "
