Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 280734 "," 235784 "," 230647 "
2.01," Passivo Circulante "," 61932 "," 49807 "," 43508 "
2.01.01," Obrigações Sociais e Trabalhistas "," 3628 "," 4117 "," 3690 "
2.01.01.01," Obrigações Sociais "," 1005 "," 1942 "," 1182 "
2.01.01.02," Obrigações Trabalhistas "," 2623 "," 2175 "," 2508 "
2.01.02," Fornecedores "," 31745 "," 15425 "," 12863 "
2.01.02.01," Fornecedores Nacionais "," 31583 "," 15362 "," 12862 "
2.01.02.01.01," Fornecedores Nacionais "," 23389 "," 15362 "," 12862 "
2.01.02.01.02," Fornecedores risco sacado "," 8194 "," 0 "," 0 "
2.01.02.02," Fornecedores Estrangeiros "," 162 "," 63 "," 1 "
2.01.03," Obrigações Fiscais "," 861 "," 797 "," 1900 "
2.01.03.01," Obrigações Fiscais Federais "," 754 "," 730 "," 1801 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 256 "," 81 "," 510 "
2.01.03.01.02," Contribuições a recolher "," 351 "," 554 "," 1202 "
2.01.03.01.03," Outros "," 147 "," 95 "," 89 "
2.01.03.02," Obrigações Fiscais Estaduais "," 79 "," 48 "," 75 "
2.01.03.03," Obrigações Fiscais Municipais "," 28 "," 19 "," 24 "
2.01.04," Empréstimos e Financiamentos "," 12128 "," 18002 "," 12181 "
2.01.04.01," Empréstimos e Financiamentos "," 12128 "," 18002 "," 12181 "
2.01.04.01.01," Em Moeda Nacional "," 8501 "," 14624 "," 12179 "
2.01.04.01.02," Em Moeda Estrangeira "," 3627 "," 3378 "," 2 "
2.01.04.02," Debêntures "," "," "," "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 13570 "," 10835 "," 12243 "
2.01.05.01," Passivos com Partes Relacionadas "," 1083 "," 822 "," 905 "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," 1083 "," 822 "," 905 "
2.01.05.02," Outros "," 12487 "," 10013 "," 11338 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 7 "," 10 "," 466 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Comissões a pagar "," 3234 "," 2335 "," 3710 "
2.01.05.02.05," Outros passivos financeiros circulantes "," 8854 "," 7206 "," 6943 "
2.01.05.02.06," Participações de empregados "," "," "," "
2.01.05.02.07," Instrumentos financeiros derivativos "," "," "," "
2.01.05.02.08," Passivo de arrendamento - IFRS 16 "," 392 "," 462 "," 219 "
2.01.06," Provisões "," "," "," "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," "," "," "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," "," "," "
