Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 948003 "," 973821 "," 1290899 "
3.01.01," Vendas de Imóveis "," 954508 "," 983249 "," 1296634 "
3.01.02," Ajuste a Valor Presente "," 105 "," -5099 "," 389 "
3.01.03," Taxa de Administração "," 11579 "," 13701 "," 10493 "
3.01.04," Aluguel de imóveis próprios "," 3709 "," 3023 "," 6958 "
3.01.05," Cancelamentos e Descontos "," "," "," "
3.01.06," Impostos s/ Vendas "," -21898 "," -21053 "," -23575 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -697165 "," -781708 "," -1139543 "
3.02.01," Com Venda de Imóveis "," "," "," "
3.02.02," Com Aluguel de Imóveis "," "," "," "
3.03," Resultado Bruto "," 250838 "," 192113 "," 151356 "
3.04," Despesas/Receitas Operacionais "," -100130 "," -138973 "," -138345 "
3.04.01," Despesas com Vendas "," -85936 "," -84944 "," -98040 "
3.04.02," Despesas Gerais e Administrativas "," -94054 "," -95744 "," -100854 "
3.04.02.01," Despesas Gerais e Administrativas "," -86145 "," -84086 "," -83410 "
3.04.02.02," Despesas Tributárias "," -7909 "," -11658 "," -17444 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 56008 "," 564 "," 40981 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," 23852 "," 41151 "," 19568 "
3.04.06.01," Equivalencia Patrimonial "," 23852 "," 41151 "," 19568 "
3.04.06.02," Amortização de Ágio "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 150708 "," 53140 "," 13011 "
3.06," Resultado Financeiro "," 15568 "," 31423 "," -78873 "
3.06.01," Receitas Financeiras "," 79008 "," 86129 "," 50962 "
3.06.02," Despesas Financeiras "," -63440 "," -54706 "," -129835 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 166276 "," 84563 "," -65862 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -21377 "," -22609 "," -22956 "
3.08.01," Corrente "," -22373 "," -22522 "," -21257 "
3.08.02," Diferido "," 996 "," -87 "," -1699 "
3.09," Resultado Líquido das Operações Continuadas "," 144899 "," 61954 "," -88818 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.10.02.01," Participantes em SCPs "," "," "," "
3.10.02.02," Participações de Minoritários em controladas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," 144899 "," 61954 "," -88818 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 100969 "," 26518 "," -104194 "
3.11.02," Atribuído a Sócios Não Controladores "," 43930 "," 35436 "," 15376 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.76092 "," 0.06789 "," -2.08496 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 0.76092 "," 0.06789 "," -2.08496 "
