Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 768323 "," 168293 "," 53069 "
1.01," Ativo Circulante "," 196165 "," 21273 "," 2467 "
1.01.01," Caixa e Equivalentes de Caixa "," 193350 "," 21155 "," 2467 "
1.01.02," Aplicações Financeiras "," "," "," "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 102 "," 0 "," 0 "
1.01.03.01," Clientes "," 102 "," 0 "," 0 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," "," "," "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 1785 "," 118 "," 0 "
1.01.06.01," Tributos Correntes a Recuperar "," 1785 "," 118 "," 0 "
1.01.06.01.01," Tributos e contribuições a compensar "," 1785 "," 118 "," 0 "
1.01.07," Despesas Antecipadas "," 899 "," 0 "," 0 "
1.01.08," Outros Ativos Circulantes "," 29 "," 0 "," 0 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 29 "," 0 "," 0 "
1.01.08.03.01," Adiantamentos "," 29 "," 0 "," 0 "
1.02," Ativo Não Circulante "," 572158 "," 147020 "," 50602 "
1.02.01," Ativo Realizável a Longo Prazo "," 110425 "," 60693 "," 43647 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," 40418 "," 46948 "," 23473 "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," 602 "," 0 "," 0 "
1.02.01.09," Créditos com Partes Relacionadas "," 4886 "," 3725 "," 2674 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.09.05," Partes relacionadas "," 4886 "," 3725 "," 2674 "
1.02.01.10," Outros Ativos Não Circulantes "," 64519 "," 10020 "," 17500 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Caixa restrito "," 64515 "," 10020 "," 17500 "
1.02.01.10.04," Bloqueio Judicial "," 4 "," 0 "," 0 "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 461733 "," 86327 "," 6955 "
1.02.03.01," Imobilizado em Operação "," 460104 "," 86105 "," 6815 "
1.02.03.02," Direito de Uso em Arrendamento "," 1629 "," 222 "," 140 "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," "," "," "
1.02.04.01," Intangíveis "," "," "," "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.02," Goodwill "," "," "," "
