Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 1951410 "," 1790464 "," 1224418 "
1.01," Ativo Circulante "," 1689609 "," 1587034 "," 905531 "
1.01.01," Caixa e Equivalentes de Caixa "," 16140 "," 6491 "," 9213 "
1.01.02," Aplicações Financeiras "," 384553 "," 695049 "," 126412 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 384553 "," 695049 "," 126412 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.01.03," Títulos e valores mobiliários "," 384553 "," 691472 "," 120825 "
1.01.02.01.04," Caixa restrito "," 0 "," 3577 "," 5587 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 1288916 "," 885494 "," 769906 "
1.01.03.01," Clientes "," 1258158 "," 862708 "," 754957 "
1.01.03.01.01," Contas a receber "," 451505 "," 299374 "," 324680 "
1.01.03.01.02," Imóveis a comercializar "," 806653 "," 563334 "," 430277 "
1.01.03.01.03," Promitentes compradores de imóveis "," "," "," "
1.01.03.02," Outras Contas a Receber "," 30758 "," 22786 "," 14949 "
1.01.04," Estoques "," "," "," "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," "," "," "
1.01.06.01," Tributos Correntes a Recuperar "," "," "," "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," "," "," "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," "," "," "
1.01.08.03.01," Adiantamento a fornecedores "," "," "," "
1.01.08.03.02," Demais ativos "," "," "," "
1.02," Ativo Não Circulante "," 261801 "," 203430 "," 318887 "
1.02.01," Ativo Realizável a Longo Prazo "," 243288 "," 196051 "," 312768 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," 243091 "," 192929 "," 292658 "
1.02.01.04.01," Contas a receber "," 173813 "," 139971 "," 143948 "
1.02.01.04.02," Imóveis a comercializar "," 60076 "," 44410 "," 141820 "
1.02.01.04.03," Adiantamento para futuros investimentos "," 2153 "," 400 "," 200 "
1.02.01.04.04," Outras contas a receber "," 7049 "," 8148 "," 6690 "
1.02.01.04.05," Promitentes compradores de imóveis "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 197 "," 3122 "," 20110 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.09.05," Partes relacionadas "," 197 "," 3122 "," 20110 "
1.02.01.09.06," Despesas diferidas a apropriar "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," "," "," "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.02," Investimentos "," 4584 "," 1487 "," 0 "
1.02.02.01," Participações Societárias "," 4584 "," 1487 "," 0 "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," 4584 "," 1487 "," 0 "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 13771 "," 5661 "," 5756 "
1.02.03.01," Imobilizado em Operação "," 8244 "," 5090 "," 3805 "
1.02.03.02," Direito de Uso em Arrendamento "," 5527 "," 571 "," 1951 "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 158 "," 231 "," 363 "
1.02.04.01," Intangíveis "," 158 "," 231 "," 363 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Intangível "," 158 "," 231 "," 363 "
1.02.04.02," Goodwill "," "," "," "
