Conta," Descrição ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 ","01/01/2018 a 31/12/2018 "
3.01," Receita de Venda de Bens e/ou Serviços "," 632754 "," 545967 "," 502724 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -404493 "," -355209 "," -326045 "
3.03," Resultado Bruto "," 228261 "," 190758 "," 176679 "
3.04," Despesas/Receitas Operacionais "," -71845 "," -101391 "," -68599 "
3.04.01," Despesas com Vendas "," -55574 "," -51151 "," -47199 "
3.04.02," Despesas Gerais e Administrativas "," -40955 "," -46861 "," -17572 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," -2055 "," -3469 "," -1597 "
3.04.04," Outras Receitas Operacionais "," 15404 "," 90 "," 0 "
3.04.05," Outras Despesas Operacionais "," 0 "," 0 "," -2231 "
3.04.06," Resultado de Equivalência Patrimonial "," 11335 "," 0 "," 0 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 156416 "," 89367 "," 108080 "
3.06," Resultado Financeiro "," -32377 "," 173 "," -20733 "
3.06.01," Receitas Financeiras "," 10109 "," 9235 "," 6477 "
3.06.02," Despesas Financeiras "," -42486 "," -9062 "," -27210 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 124039 "," 89540 "," 87347 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -38162 "," -27732 "," -26186 "
3.08.01," Corrente "," -24985 "," -23110 "," -19138 "
3.08.02," Diferido "," -13177 "," -4622 "," -7048 "
3.09," Resultado Líquido das Operações Continuadas "," 85877 "," 61808 "," 61161 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 85877 "," 61808 "," 61161 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 1.37000 "," 1.11000 "," 1.10000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 1.37000 "," 1.11000 "," 1.10000 "
