Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1634799 "," 1475759 "," 2270489 "
3.01.01," Receita de Serviços "," 1602775 "," 1436216 "," 2096452 "
3.01.02," Receita de Construção "," 32024 "," 39543 "," 174037 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -1287368 "," -1409860 "," -1647341 "
3.02.01," Custo de Serviços "," -1255344 "," -1370317 "," -1473304 "
3.02.02," Custo de Construção "," -32024 "," -39543 "," -174037 "
3.03," Resultado Bruto "," 347431 "," 65899 "," 623148 "
3.04," Despesas/Receitas Operacionais "," 1356368 "," 311749 "," -504030 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -170017 "," -333793 "," -194940 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 1507077 "," 643445 "," 0 "
3.04.05," Outras Despesas Operacionais "," 0 "," 0 "," -317094 "
3.04.06," Resultado de Equivalência Patrimonial "," 19308 "," 2097 "," 8004 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1703799 "," 377648 "," 119118 "
3.06," Resultado Financeiro "," -2534519 "," -1667070 "," -1548607 "
3.06.01," Receitas Financeiras "," 109944 "," 406102 "," 449309 "
3.06.02," Despesas Financeiras "," -2644463 "," -2073172 "," -1997916 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -830720 "," -1289422 "," -1429489 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 136948 "," 589987 "," -183729 "
3.08.01," Corrente "," 0 "," -600 "," -2106 "
3.08.02," Diferido "," 136948 "," 590587 "," -181623 "
3.09," Resultado Líquido das Operações Continuadas "," -693772 "," -699435 "," -1613218 "
3.10," Resultado Líquido de Operações Descontinuadas "," -441340 "," -715165 "," -457714 "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," -441340 "," -715165 "," -457714 "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," -1135112 "," -1414600 "," -2070932 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -550630 "," -1339460 "," -1552785 "
3.11.02," Atribuído a Sócios Não Controladores "," -584482 "," -75140 "," -518147 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -1.28300 "," -1.45500 "," -2.55200 "
3.99.01.02," PN "," -1.28300 "," -1.45500 "," -2.55200 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," -1.28500 "," -1.45700 "," -2.55400 "
3.99.02.02," PN "," -1.28500 "," -1.45700 "," -2.55400 "
