Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 35 "," 20 "," 34 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -43 "," -31 "," -31 "
3.03," Resultado Bruto "," -8 "," -11 "," 3 "
3.04," Despesas/Receitas Operacionais "," -878 "," -745 "," -2112 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -998 "," -865 "," -2232 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 120 "," 120 "," 120 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -886 "," -756 "," -2109 "
3.06," Resultado Financeiro "," -2535 "," -2310 "," 3134 "
3.06.01," Receitas Financeiras "," 0 "," 9 "," 5166 "
3.06.02," Despesas Financeiras "," -2535 "," -2319 "," -2032 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -3421 "," -3066 "," 1025 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 0 "," 0 "," -320 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," -3421 "," -3066 "," 705 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -3421 "," -3066 "," 705 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 0.00000 "," -19.78000 "," 4.54840 "
3.99.01.02," PN "," 0.00000 "," -46.45000 "," 10.68180 "
3.99.02," Lucro Diluído por Ação "," "," "," "
