Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 115663533 "," 108738378 "," 108289722 "
2.01," Passivo Circulante "," 22459398 "," 17875084 "," 17732088 "
2.01.01," Obrigações Sociais e Trabalhistas "," 888324 "," 764329 "," 752246 "
2.01.01.01," Obrigações Sociais "," 397906 "," 350138 "," 400470 "
2.01.01.02," Obrigações Trabalhistas "," 490418 "," 414191 "," 351776 "
2.01.02," Fornecedores "," 7132402 "," 6613004 "," 6871799 "
2.01.02.01," Fornecedores Nacionais "," "," "," "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," 1488225 "," 1609127 "," 1146397 "
2.01.03.01," Obrigações Fiscais Federais "," 331414 "," 987093 "," 446528 "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," 3068 "," 1693 "," 6585 "
2.01.03.01.02," Outras Obrigações Fiscais Federais "," 328346 "," 985400 "," 439943 "
2.01.03.02," Obrigações Fiscais Estaduais "," 1113744 "," 583268 "," 662193 "
2.01.03.03," Obrigações Fiscais Municipais "," 43067 "," 38766 "," 37676 "
2.01.04," Empréstimos e Financiamentos "," 6906892 "," 3682472 "," 4126490 "
2.01.04.01," Empréstimos e Financiamentos "," 2970948 "," 375761 "," 1020042 "
2.01.04.01.01," Em Moeda Nacional "," "," "," "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," 1028463 "," 1044668 "," 1077183 "
2.01.04.03," Financiamento por Arrendamento "," 2907481 "," 2262043 "," 2029265 "
2.01.05," Outras Obrigações "," 5341241 "," 4788499 "," 4460711 "
2.01.05.01," Passivos com Partes Relacionadas "," 134221 "," 33244 "," 29529 "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," "," "," "
2.01.05.02," Outros "," 5207020 "," 4755255 "," 4431182 "
2.01.05.02.01," Dividendos e JCP a Pagar "," 4265715 "," 3865998 "," 3587417 "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
2.01.05.02.04," Instrumentos Financeiros Derivativos "," 4538 "," 8864 "," 1921 "
2.01.05.02.05," Receitas Diferidas "," 604646 "," 506806 "," 506181 "
2.01.05.02.06," Planos de Previdência e Outros Benefícios Pós-Emprego "," 19946 "," 22155 "," 25557 "
2.01.05.02.07," Outros Passivos "," 312175 "," 351432 "," 310106 "
2.01.06," Provisões "," 702314 "," 417653 "," 374445 "
2.01.06.01," Provisões Fiscais Previdenciárias Trabalhistas e Cíveis "," 702314 "," 417602 "," 374445 "
2.01.06.01.01," Provisões Fiscais "," "," "," "
2.01.06.01.02," Provisões Previdenciárias e Trabalhistas "," 206279 "," 176582 "," 236130 "
2.01.06.01.03," Provisões para Benefícios a Empregados "," "," "," "
2.01.06.01.04," Provisões Cíveis "," 295722 "," 180965 "," 113307 "
2.01.06.01.05," Provisões Regulatórias "," 200313 "," 60055 "," 25008 "
2.01.06.02," Outras Provisões "," 0 "," 51 "," 0 "
2.01.06.02.01," Provisões para Garantias "," "," "," "
2.01.06.02.02," Provisões para Reestruturação "," "," "," "
2.01.06.02.03," Provisões para Passivos Ambientais e de Desativação "," "," "," "
2.01.06.02.04," Provisão para Desmantelamento "," 0 "," 51 "," 0 "
2.01.06.02.05," Passivo Contingente "," "," "," "
2.01.07," Passivos sobre Ativos Não-Correntes a Venda e Descontinuados "," "," "," "
2.01.07.01," Passivos sobre Ativos Não-Correntes a Venda "," "," "," "
