Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 590337 "," 398018 "," 366686 "
1.01," Ativo Circulante "," 325819 "," 237445 "," 209533 "
1.01.01," Caixa e Equivalentes de Caixa "," 33480 "," 27302 "," 26129 "
1.01.01.01," Caixa e Equivalentes de Caixa "," 33480 "," 27302 "," 26129 "
1.01.01.02," Títulos e Valores Mobiliários "," "," "," "
1.01.02," Aplicações Financeiras "," 25509 "," 36204 "," 16104 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 25509 "," 36204 "," 16104 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.01.03," Certificado de Depósito Bancário - CDB "," 25509 "," 36204 "," 16104 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 67170 "," 67208 "," 54863 "
1.01.03.01," Clientes "," 67170 "," 67208 "," 54863 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 139780 "," 68053 "," 59092 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 34591 "," 22735 "," 4746 "
1.01.06.01," Tributos Correntes a Recuperar "," 34591 "," 22735 "," 4746 "
1.01.06.01.01," Tributos a Recuperar "," 31323 "," 20200 "," 2692 "
1.01.06.01.02," IRPJ/CSLL "," 3268 "," 2535 "," 2054 "
1.01.07," Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 25289 "," 15943 "," 48599 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.01.01," Despesa do exercício seguinte "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 25289 "," 15943 "," 48599 "
1.01.08.03.01," Adiantamentos a fornecedores "," "," "," "
1.01.08.03.02," Imobilizado destinado a venda "," 0 "," 0 "," 43000 "
1.01.08.03.03," Empresas Relacionadas "," 0 "," 504 "," 408 "
1.01.08.03.04," Outros Ativos "," 25289 "," 15439 "," 5191 "
1.02," Ativo Não Circulante "," 264518 "," 160573 "," 157153 "
1.02.01," Ativo Realizável a Longo Prazo "," 114101 "," 14693 "," 7947 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.03.01," Clientes "," "," "," "
1.02.01.03.02," Outras Contas a Receber "," "," "," "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 114101 "," 14693 "," 7947 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Depósito Judiciais "," 5819 "," 6289 "," 6610 "
1.02.01.09.04," Tribustos a Recuperar "," 96230 "," 8065 "," 1006 "
1.02.01.09.05," Outros Ativos "," 352 "," 339 "," 331 "
1.02.01.09.06," Imposto de renda e contribuição social a recuperar "," 11700 "," 0 "," 0 "
1.02.01.10," Outros Ativos Não Circulantes "," "," "," "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 149549 "," 145076 "," 148439 "
1.02.03.01," Imobilizado em Operação "," 129220 "," 127249 "," 135562 "
1.02.03.02," Direito de Uso em Arrendamento "," 3351 "," 4783 "," 7279 "
1.02.03.03," Imobilizado em Andamento "," 16978 "," 13044 "," 5598 "
1.02.04," Intangível "," 868 "," 804 "," 767 "
1.02.04.01," Intangíveis "," 868 "," 804 "," 767 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Intangível "," 868 "," 804 "," 767 "
1.02.04.02," Goodwill "," "," "," "
1.02.04.02.01," Diferido "," "," "," "
