Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 2292813 "," 1917248 "," 1571296 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -985638 "," -1189642 "," -1092015 "
3.02.01," Custo com energia elétrica "," -1298848 "," -751687 "," -667717 "
3.02.02," Custo com operação "," -468764 "," -437955 "," -424298 "
3.02.03," Repactuação do risco hidrológico "," 781974 "," 0 "," 0 "
3.03," Resultado Bruto "," 1307175 "," 727606 "," 479281 "
3.04," Despesas/Receitas Operacionais "," 12431 "," 85120 "," 4081 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -125429 "," -111552 "," -263201 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 137860 "," 196672 "," 267282 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 1319606 "," 812726 "," 483362 "
3.06," Resultado Financeiro "," -614167 "," -555928 "," -346876 "
3.06.01," Receitas Financeiras "," 32528 "," 29742 "," 74438 "
3.06.02," Despesas Financeiras "," -646695 "," -585670 "," -421314 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 705439 "," 256798 "," 136486 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -264612 "," 1471964 "," 1026528 "
3.08.01," Corrente "," -18515 "," -24639 "," -32 "
3.08.02," Diferido "," -246097 "," 1496603 "," 1026560 "
3.09," Resultado Líquido das Operações Continuadas "," 440827 "," 1728762 "," 1163014 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 440827 "," 1728762 "," 1163014 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 440827 "," 1728762 "," 1163014 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 1.34650 "," 5.27862 "," 3.55116 "
3.99.01.02," PN "," 1.34650 "," 5.27862 "," 3.55116 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," 1.34650 "," 5.27862 "," 3.55116 "
3.99.02.02," PN "," 1.34650 "," 5.27862 "," 3.55116 "
