Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 138602483 "," 125196579 "," 101742944 "
1.01," Ativo Circulante "," 38627141 "," 35342614 "," 27621137 "
1.01.01," Caixa e Equivalentes de Caixa "," 16627698 "," 17090335 "," 11900666 "
1.01.02," Aplicações Financeiras "," 1914607 "," 1700028 "," 14558 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 1914607 "," 1700028 "," 14558 "
1.01.02.01.01," Títulos para Negociação "," 1914607 "," 1700028 "," 14558 "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 4791634 "," 4303138 "," 4495525 "
1.01.03.01," Clientes "," 4638551 "," 4184548 "," 4351977 "
1.01.03.02," Outras Contas a Receber "," 153083 "," 118590 "," 143548 "
1.01.03.02.01," Contas a Receber de Partes Relacionadas "," 153083 "," 118590 "," 143548 "
1.01.04," Estoques "," 11000346 "," 7605905 "," 5978557 "
1.01.04.01," Produto Acabado "," 3626651 "," 2575516 "," 2080668 "
1.01.04.02," Produto em Elaboração "," 672542 "," 518345 "," 450807 "
1.01.04.03," Matérias-primas e itens de consumo "," 5306223 "," 3513022 "," 2637360 "
1.01.04.04," Materiais de Produção "," "," "," "
1.01.04.05," Almoxarifado e Outros "," 1552704 "," 1140170 "," 930895 "
1.01.04.06," Provisão para Perdas "," -157774 "," -141148 "," -121173 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 2612673 "," 3287142 "," 4074127 "
1.01.06.01," Tributos Correntes a Recuperar "," 2612673 "," 3287142 "," 4074127 "
1.01.06.01.01," Imposto de renda e Contribuição Social a Recuperar "," 631524 "," 1759247 "," 1831401 "
1.01.06.01.02," Impostos Indiretos a Recuperar "," 1981149 "," 1527895 "," 2242726 "
1.01.07," Despesas Antecipadas "," 524141 "," 293552 "," 512532 "
1.01.07.01," Despesas Antecipadas Marketing "," 524141 "," 293552 "," 512532 "
1.01.07.02," Outras Despesas Antecipadas "," "," "," "
1.01.08," Outros Ativos Circulantes "," 1156042 "," 1062514 "," 645172 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 1156042 "," 1062514 "," 645172 "
1.01.08.03.01," Instrumentos Financeiros Derivativos "," 597392 "," 505933 "," 172147 "
1.01.08.03.02," Juros a Receber "," 62801 "," 0 "," 42 "
1.01.08.03.03," Outros Ativos "," 494337 "," 554949 "," 472983 "
1.01.08.03.04," Dividendos a Receber "," 1512 "," 1632 "," 0 "
1.02," Ativo Não Circulante "," 99975342 "," 89853965 "," 74121807 "
1.02.01," Ativo Realizável a Longo Prazo "," 19345626 "," 17144170 "," 9925812 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," 192877 "," 213907 "," 163570 "
1.02.01.03.01," Títulos Mantidos até o Vencimento "," 192877 "," 213907 "," 163570 "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 4727749 "," 4560808 "," 2950109 "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," 4727749 "," 4560808 "," 2950109 "
1.02.01.08," Despesas Antecipadas "," 328889 "," 372344 "," 263577 "
1.02.01.09," Créditos com Partes Relacionadas "," "," "," "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 14096111 "," 11997111 "," 6548556 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Depósitos Judiciais Compulsórios e de Incentivos "," 682636 "," 729174 "," 693276 "
1.02.01.10.04," Imposto de Renda e Contribuição Social a Recuperar "," 6326908 "," 4495002 "," 4331901 "
1.02.01.10.05," Demais impostos a recuperar "," 6005396 "," 5695806 "," 671084 "
1.02.01.10.06," Superávit de Ativos "," 27850 "," 33648 "," 56228 "
1.02.01.10.08," Instrumentos Financeiros Derivativos "," 1581 "," 3403 "," 1221 "
1.02.01.10.09," Títulos a Receber "," 584412 "," 527081 "," 315643 "
1.02.01.10.10," Outros "," 467328 "," 512997 "," 479203 "
1.02.02," Investimentos "," 305180 "," 337427 "," 303423 "
1.02.02.01," Participações Societárias "," 305180 "," 337427 "," 303423 "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.04," Participações em Controladas em Conjunto "," 305180 "," 337427 "," 303423 "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 29224261 "," 24768355 "," 22576299 "
1.02.03.01," Imobilizado em Operação "," 21259549 "," 20022318 "," 18363373 "
1.02.03.02," Direito de Uso em Arrendamento "," 2560191 "," 1915494 "," 2028629 "
1.02.03.03," Imobilizado em Andamento "," 5404521 "," 2830543 "," 2184297 "
1.02.04," Intangível "," 51100275 "," 47604013 "," 41316273 "
1.02.04.01," Intangíveis "," 8689015 "," 7580556 "," 6306364 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Outros Intangíveis "," 8689015 "," 7580556 "," 6306364 "
1.02.04.01.03," Ágio "," "," "," "
1.02.04.02," Goodwill "," 42411260 "," 40023457 "," 35009909 "
