Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 875919 "," 598816 "," 954083 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -418708 "," -303704 "," -500676 "
3.03," Resultado Bruto "," 457211 "," 295112 "," 453407 "
3.04," Despesas/Receitas Operacionais "," -1134728 "," -1550785 "," -540235 "
3.04.01," Despesas com Vendas "," -442683 "," -448941 "," -500516 "
3.04.01.01," Despesas com Vendas "," -435261 "," -400504 "," -495909 "
3.04.01.02," Perda por redução ao valor recuperável de contas a receber "," -7422 "," -48437 "," -4607 "
3.04.02," Despesas Gerais e Administrativas "," -120866 "," -167149 "," -150137 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 7645 "," 19244 "," 157820 "
3.04.05," Outras Despesas Operacionais "," -578824 "," -953939 "," -47402 "
3.04.05.01," Despesas de depreciação e amortização "," "," "," "
3.04.05.02," Outras despesas operacionais "," -578824 "," -953939 "," -47402 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -677517 "," -1255673 "," -86828 "
3.06," Resultado Financeiro "," -159825 "," -125611 "," -176490 "
3.06.01," Receitas Financeiras "," 2775 "," 4526 "," 15658 "
3.06.02," Despesas Financeiras "," -162600 "," -130137 "," -192148 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -837342 "," -1381284 "," -263318 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 33029 "," -623800 "," 70322 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," -804313 "," -2005084 "," -192996 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo Consolidado do Período "," -804313 "," -2005084 "," -192996 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," 0 "," -2005084 "," -192996 "
3.11.02," Atribuído a Sócios Não Controladores "," "," "," "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -11.68197 "," -29.12215 "," -3.63900 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," -11.68137 "," -29.12068 "," -3.63900 "
