Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 1044336 "," 588525 "," 404392 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -873.583 "," -466.921 "," -365.015 "
3.03," Resultado Bruto "," 170753 "," 121604 "," 39377 "
3.04," Despesas/Receitas Operacionais "," -27.690 "," -18.204 "," 4559 "
3.04.01," Despesas com Vendas "," -13.032 "," -11.127 "," -8.985 "
3.04.02," Despesas Gerais e Administrativas "," -15.813 "," -7.341 "," -5.236 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," -66 "," -21 "," 76 "
3.04.04," Outras Receitas Operacionais "," 1221 "," 285 "," 18704 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 143063 "," 103400 "," 43936 "
3.06," Resultado Financeiro "," -7.568 "," -13.263 "," -10.549 "
3.06.01," Receitas Financeiras "," 18463 "," 2854 "," 1612 "
3.06.02," Despesas Financeiras "," -26.031 "," -16.117 "," -12.161 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 135495 "," 90137 "," 33387 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -7.676 "," -19.930 "," -6.723 "
3.08.01," Corrente "," -8.333 "," -3.953 "," -6.380 "
3.08.02," Diferido "," 657 "," -15.977 "," -343 "
3.09," Resultado Líquido das Operações Continuadas "," 127819 "," 70207 "," 26664 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 127819 "," 70207 "," 26664 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 1.37000 "," 0.99300 "," 0.37700 "
3.99.02," Lucro Diluído por Ação "," "," "," "
