Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 279338 "," 269647 "," 241589 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -246870 "," -221908 "," -382225 "
3.03," Resultado Bruto "," 32468 "," 47739 "," -140636 "
3.04," Despesas/Receitas Operacionais "," -108943 "," 229130 "," 102202 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -12518 "," -13410 "," -20989 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," -96476 "," 242540 "," 123191 "
3.04.04," Outras Receitas Operacionais "," 51 "," 0 "," 0 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -76475 "," 276869 "," -38434 "
3.06," Resultado Financeiro "," -130659 "," -116697 "," -24052 "
3.06.01," Receitas Financeiras "," 8177 "," 6022 "," 7910 "
3.06.02," Despesas Financeiras "," -138836 "," -122719 "," -31962 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -207134 "," 160172 "," -62486 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 64469 "," -54525 "," 18504 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," 64469 "," -54525 "," 18504 "
3.09," Resultado Líquido das Operações Continuadas "," -142665 "," 105647 "," -43982 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -142665 "," 105647 "," -43982 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -0.06386 "," 0.04729 "," -0.02225 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," -0.06386 "," 0.04729 "," -0.02225 "
