Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 175281 "," 190859 "," 180154 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -142053 "," -146459 "," -134628 "
3.03," Resultado Bruto "," 33228 "," 44400 "," 45526 "
3.04," Despesas/Receitas Operacionais "," -30944 "," -19655 "," -29541 "
3.04.01," Despesas com Vendas "," -27328 "," -26000 "," -26325 "
3.04.02," Despesas Gerais e Administrativas "," -5358 "," -5267 "," -3273 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 1773 "," 11618 "," 98 "
3.04.05," Outras Despesas Operacionais "," -31 "," -6 "," -41 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 2284 "," 24745 "," 15985 "
3.06," Resultado Financeiro "," 1663 "," 5835 "," 1354 "
3.06.01," Receitas Financeiras "," 3025 "," 7464 "," 2799 "
3.06.02," Despesas Financeiras "," -1362 "," -1629 "," -1445 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 3947 "," 30580 "," 17339 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 3045 "," -7145 "," 9519 "
3.08.01," Corrente "," 0 "," -903 "," -8 "
3.08.02," Diferido "," 3045 "," -6242 "," 9527 "
3.09," Resultado Líquido das Operações Continuadas "," 6992 "," 23435 "," 26858 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 6992 "," 23435 "," 26858 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
