Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 703479 "," 606172 "," 598548 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -438734 "," -371816 "," -380194 "
3.03," Resultado Bruto "," 264745 "," 234356 "," 218354 "
3.04," Despesas/Receitas Operacionais "," -115473 "," -111136 "," -123732 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -115473 "," -111136 "," -124033 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," 0 "," 0 "," 301 "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 149272 "," 123220 "," 94622 "
3.06," Resultado Financeiro "," -115550 "," -99403 "," -105882 "
3.06.01," Receitas Financeiras "," 19307 "," 10570 "," 12360 "
3.06.02," Despesas Financeiras "," -134857 "," -109973 "," -118242 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 33722 "," 23817 "," -11260 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -11893 "," -7821 "," 2645 "
3.08.01," Corrente "," -3673 "," -10296 "," -1950 "
3.08.02," Diferido "," -8220 "," 2475 "," 4595 "
3.09," Resultado Líquido das Operações Continuadas "," 21829 "," 15996 "," -8615 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 21829 "," 15996 "," -8615 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," 8.67000 "," 8.40000 "," -6.56000 "
3.99.01.02," PN "," 0.00000 "," 0.03000 "," -0.03000 "
3.99.02," Lucro Diluído por Ação "," "," "," "
