Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," "," "," "
3.02," Custo dos Bens e/ou Serviços Vendidos "," "," "," "
3.03," Resultado Bruto "," "," "," "
3.04," Despesas/Receitas Operacionais "," -198 "," -543 "," -2651 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -198 "," -543 "," -2651 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," "," "," "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -198 "," -543 "," -2651 "
3.06," Resultado Financeiro "," 2366 "," 9284 "," 430 "
3.06.01," Receitas Financeiras "," 17708 "," 29280 "," 14840 "
3.06.02," Despesas Financeiras "," -15342 "," -19996 "," -14410 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 2168 "," 8741 "," -2221 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," "," "," "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," 2168 "," 8741 "," -2221 "
3.10," Resultado Líquido de Operações Descontinuadas "," -3383 "," -3093 "," -2099 "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," -3383 "," -3093 "," -2099 "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -1215 "," 5648 "," -4320 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -1214 "," 5647 "," -4319 "
3.11.02," Atribuído a Sócios Não Controladores "," -1 "," 1 "," -1 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," -0.71418 "," 3.31995 "," -0.25393 "
3.99.02," Lucro Diluído por Ação "," "," "," "
3.99.02.01," ON "," "," "," "
