Conta," Descrição "," 28/02/2022 "," 28/02/2021 "," 28/02/2020 "
1," Ativo Total "," 7930970 "," 6166787 "," 4809389 "
1.01," Ativo Circulante "," 4829110 "," 3804035 "," 2700181 "
1.01.01," Caixa e Equivalentes de Caixa "," 1596350 "," 1081955 "," 537764 "
1.01.02," Aplicações Financeiras "," 33712 "," 32923 "," 32292 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," 33712 "," 32923 "," 32292 "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," 33712 "," 32923 "," 32292 "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 1212386 "," 945120 "," 725262 "
1.01.03.01," Clientes "," 1212386 "," 945120 "," 725262 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," 1646697 "," 1456780 "," 1152804 "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 195020 "," 145633 "," 119443 "
1.01.06.01," Tributos Correntes a Recuperar "," 195020 "," 145633 "," 119443 "
1.01.07," Despesas Antecipadas "," 12698 "," 16716 "," 15298 "
1.01.08," Outros Ativos Circulantes "," 132247 "," 124908 "," 117318 "
1.01.08.01," Ativos Não-Correntes a Venda "," 46589 "," 38309 "," 38309 "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 85658 "," 86599 "," 79009 "
1.01.08.03.01," Instrumentos Financeiros - Derivativos "," 528 "," 1144 "," 605 "
1.01.08.03.02," Créditos com Partes Relacionadas "," 12421 "," 43411 "," 43766 "
1.01.08.03.03," Adiantamento a fornecedores "," 24485 "," 4899 "," 7084 "
1.01.08.03.04," Adiantamento de Juros sobre Capital Próprio "," 0 "," 0 "," 6855 "
1.01.08.03.05," Outros Créditos "," 48224 "," 37145 "," 20699 "
1.02," Ativo Não Circulante "," 3101860 "," 2362752 "," 2109208 "
1.02.01," Ativo Realizável a Longo Prazo "," 325704 "," 268560 "," 308640 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," 44453 "," 53108 "," 54797 "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," "," "," "
1.02.01.07.01," Imposto de Renda e Contribuição Social Diferidos "," "," "," "
1.02.01.08," Despesas Antecipadas "," "," "," "
1.02.01.09," Créditos com Partes Relacionadas "," 70965 "," 0 "," 0 "
1.02.01.09.01," Créditos com Coligadas "," 28745 "," 0 "," 0 "
1.02.01.09.03," Créditos com Controladores "," "," "," "
1.02.01.09.04," Créditos com Outras Partes Relacionadas "," 42220 "," 0 "," 0 "
1.02.01.10," Outros Ativos Não Circulantes "," 210286 "," 215452 "," 253843 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.01.10.03," Impostos a Recuperar "," 189761 "," 205167 "," 241553 "
1.02.01.10.04," Depósitos Judiciais "," 9757 "," 8010 "," 8298 "
1.02.01.10.05," Adiantamento a fornecedores "," 0 "," 1889 "," 1876 "
1.02.01.10.06," Outros Créditos "," 10768 "," 386 "," 2116 "
1.02.02," Investimentos "," 34746 "," 38049 "," 32981 "
1.02.02.01," Participações Societárias "," 34746 "," 38049 "," 32981 "
1.02.02.01.01," Participações em Coligadas "," 34746 "," 38049 "," 32981 "
1.02.02.01.04," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.05," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 1756482 "," 1338400 "," 1101921 "
1.02.03.01," Imobilizado em Operação "," 1494165 "," 1068771 "," 930938 "
1.02.03.02," Direito de Uso em Arrendamento "," 160953 "," 167855 "," 90227 "
1.02.03.03," Imobilizado em Andamento "," 101364 "," 101774 "," 80756 "
1.02.04," Intangível "," 984928 "," 717743 "," 665666 "
1.02.04.01," Intangíveis "," 984928 "," 717743 "," 665666 "
1.02.04.01.01," Contrato de Concessão "," "," "," "
1.02.04.01.02," Outros intangíveis "," 984928 "," 717743 "," 665666 "
1.02.04.02," Goodwill "," "," "," "
