Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
1," Ativo Total "," 2153144 "," 1997454 "," 1991926 "
1.01," Ativo Circulante "," 119316 "," 70628 "," 112062 "
1.01.01," Caixa e Equivalentes de Caixa "," 76788 "," 37550 "," 3936 "
1.01.02," Aplicações Financeiras "," 0 "," 0 "," 81420 "
1.01.02.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.01.02.01.01," Títulos para Negociação "," "," "," "
1.01.02.01.02," Títulos Designados a Valor Justo "," "," "," "
1.01.02.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.01.02.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.01.03," Contas a Receber "," 23640 "," 19370 "," 15173 "
1.01.03.01," Clientes "," 23640 "," 19370 "," 15173 "
1.01.03.02," Outras Contas a Receber "," "," "," "
1.01.04," Estoques "," "," "," "
1.01.05," Ativos Biológicos "," "," "," "
1.01.06," Tributos a Recuperar "," 8929 "," 4783 "," 4265 "
1.01.06.01," Tributos Correntes a Recuperar "," 8929 "," 4783 "," 4265 "
1.01.07," Despesas Antecipadas "," 3981 "," 5894 "," 6063 "
1.01.08," Outros Ativos Circulantes "," 5978 "," 3031 "," 1205 "
1.01.08.01," Ativos Não-Correntes a Venda "," "," "," "
1.01.08.02," Ativos de Operações Descontinuadas "," "," "," "
1.01.08.03," Outros "," 5978 "," 3031 "," 1205 "
1.02," Ativo Não Circulante "," 2033828 "," 1926826 "," 1879864 "
1.02.01," Ativo Realizável a Longo Prazo "," 34775 "," 32421 "," 33882 "
1.02.01.01," Aplicações Financeiras Avaliadas a Valor Justo através do Resultado "," "," "," "
1.02.01.01.01," Títulos Designados a Valor Justo "," "," "," "
1.02.01.02," Aplicações Financeiras Avaliadas a Valor Justo através de Outros Resultados Abrangentes "," "," "," "
1.02.01.03," Aplicações Financeiras Avaliadas ao Custo Amortizado "," "," "," "
1.02.01.04," Contas a Receber "," "," "," "
1.02.01.04.01," Clientes "," "," "," "
1.02.01.04.02," Outras Contas a Receber "," "," "," "
1.02.01.05," Estoques "," "," "," "
1.02.01.06," Ativos Biológicos "," "," "," "
1.02.01.07," Tributos Diferidos "," 30078 "," 28473 "," 30954 "
1.02.01.08," Despesas Antecipadas "," 30 "," 0 "," 0 "
1.02.01.09," Créditos com Partes Relacionadas "," 382 "," 382 "," 382 "
1.02.01.09.01," Créditos com Coligadas "," "," "," "
1.02.01.09.02," Créditos com Controladas "," "," "," "
1.02.01.10," Outros Ativos Não Circulantes "," 4285 "," 3566 "," 2546 "
1.02.01.10.01," Ativos Não-Correntes a Venda "," "," "," "
1.02.01.10.02," Ativos de Operações Descontinuadas "," "," "," "
1.02.02," Investimentos "," "," "," "
1.02.02.01," Participações Societárias "," "," "," "
1.02.02.01.01," Participações em Coligadas "," "," "," "
1.02.02.01.02," Participações em Controladas "," "," "," "
1.02.02.01.03," Participações em Controladas em Conjunto "," "," "," "
1.02.02.01.04," Outros Investimentos "," "," "," "
1.02.02.02," Propriedades para Investimento "," "," "," "
1.02.03," Imobilizado "," 2264 "," 2242 "," 2728 "
1.02.03.01," Imobilizado em Operação "," 2264 "," 2242 "," 2728 "
1.02.03.02," Direito de Uso em Arrendamento "," "," "," "
1.02.03.03," Imobilizado em Andamento "," "," "," "
1.02.04," Intangível "," 1996789 "," 1892163 "," 1843254 "
1.02.04.01," Intangíveis "," 1996789 "," 1892163 "," 1843254 "
1.02.04.01.01," Contrato de Concessão "," 1996789 "," 1892163 "," 1843254 "
