Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 106448 "," 99789 "," 36743 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -77868 "," -69816 "," -25923 "
3.03," Resultado Bruto "," 28580 "," 29973 "," 10820 "
3.04," Despesas/Receitas Operacionais "," -37742 "," -16744 "," 48460 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -24112 "," -32215 "," -13301 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," -23428 "," -3153 "," 50497 "
3.04.05," Outras Despesas Operacionais "," -11713 "," -7636 "," -2891 "
3.04.05.01," Despesas comerciais "," -11713 "," -7636 "," -2891 "
3.04.06," Resultado de Equivalência Patrimonial "," 21511 "," 26260 "," 14155 "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," -9162 "," 13229 "," 59280 "
3.06," Resultado Financeiro "," -4102 "," -4559 "," -1599 "
3.06.01," Receitas Financeiras "," 5459 "," 1627 "," 445 "
3.06.02," Despesas Financeiras "," -9561 "," -6186 "," -2044 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," -13264 "," 8670 "," 57681 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," 1402 "," -1333 "," -17642 "
3.08.01," Corrente "," "," "," "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," -11862 "," 7337 "," 40039 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," -11862 "," 7337 "," 40039 "
3.11.01," Atribuído a Sócios da Empresa Controladora "," -11549 "," -10854 "," 35367 "
3.11.02," Atribuído a Sócios Não Controladores "," -313 "," 18191 "," 4672 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
