Conta," Descrição "," 31/12/2021 "," 31/12/2020 "," 31/12/2019 "
2," Passivo Total "," 1266760 "," 1632496 "," 2026107 "
2.01," Passivo Circulante "," 1640853 "," 1803751 "," 1721144 "
2.01.01," Obrigações Sociais e Trabalhistas "," 1239 "," 1155 "," 2774 "
2.01.01.01," Obrigações Sociais "," 1239 "," 1155 "," 2774 "
2.01.01.02," Obrigações Trabalhistas "," "," "," "
2.01.02," Fornecedores "," 52365 "," 43267 "," 45686 "
2.01.02.01," Fornecedores Nacionais "," 52365 "," 43267 "," 45686 "
2.01.02.02," Fornecedores Estrangeiros "," "," "," "
2.01.03," Obrigações Fiscais "," "," "," "
2.01.03.01," Obrigações Fiscais Federais "," "," "," "
2.01.03.01.01," Imposto de Renda e Contribuição Social a Pagar "," "," "," "
2.01.03.02," Obrigações Fiscais Estaduais "," "," "," "
2.01.03.03," Obrigações Fiscais Municipais "," "," "," "
2.01.04," Empréstimos e Financiamentos "," 602690 "," 871461 "," 934618 "
2.01.04.01," Empréstimos e Financiamentos "," 602690 "," 871461 "," 934618 "
2.01.04.01.01," Em Moeda Nacional "," 602690 "," 871461 "," 934618 "
2.01.04.01.02," Em Moeda Estrangeira "," "," "," "
2.01.04.02," Debêntures "," "," "," "
2.01.04.03," Financiamento por Arrendamento "," "," "," "
2.01.05," Outras Obrigações "," 984559 "," 887868 "," 738066 "
2.01.05.01," Passivos com Partes Relacionadas "," 188777 "," 200600 "," 231623 "
2.01.05.01.01," Débitos com Coligadas "," "," "," "
2.01.05.01.03," Débitos com Controladores "," "," "," "
2.01.05.01.04," Débitos com Outras Partes Relacionadas "," 188777 "," 200600 "," 231623 "
2.01.05.02," Outros "," 795782 "," 687268 "," 506443 "
2.01.05.02.01," Dividendos e JCP a Pagar "," "," "," "
2.01.05.02.02," Dividendo Mínimo Obrigatório a Pagar "," "," "," "
2.01.05.02.03," Obrigações por Pagamentos Baseados em Ações "," "," "," "
