Conta," Descrição ","01/01/2021 a 31/12/2021 ","01/01/2020 a 31/12/2020 ","01/01/2019 a 31/12/2019 "
3.01," Receita de Venda de Bens e/ou Serviços "," 3228719 "," 2898346 "," 3763245 "
3.02," Custo dos Bens e/ou Serviços Vendidos "," -2371191 "," -2132916 "," -2949841 "
3.03," Resultado Bruto "," 857528 "," 765430 "," 813404 "
3.04," Despesas/Receitas Operacionais "," -826664 "," -774500 "," -786149 "
3.04.01," Despesas com Vendas "," "," "," "
3.04.02," Despesas Gerais e Administrativas "," -449515 "," -388289 "," -384074 "
3.04.03," Perdas pela Não Recuperabilidade de Ativos "," "," "," "
3.04.04," Outras Receitas Operacionais "," "," "," "
3.04.05," Outras Despesas Operacionais "," -377149 "," -386211 "," -402075 "
3.04.06," Resultado de Equivalência Patrimonial "," "," "," "
3.05," Resultado Antes do Resultado Financeiro e dos Tributos "," 30864 "," -9070 "," 27255 "
3.06," Resultado Financeiro "," 490723 "," 461336 "," 601054 "
3.06.01," Receitas Financeiras "," 493966 "," 463214 "," 686149 "
3.06.01.01," Outras Receitas não operacionais "," 16940 "," 0 "," 0 "
3.06.01.02," Receita Financeira "," 477026 "," 463214 "," 686149 "
3.06.02," Despesas Financeiras "," -3243 "," -1878 "," -85095 "
3.07," Resultado Antes dos Tributos sobre o Lucro "," 521587 "," 452266 "," 628309 "
3.08," Imposto de Renda e Contribuição Social sobre o Lucro "," -153340 "," -129771 "," -189625 "
3.08.01," Corrente "," -153340 "," -129771 "," -189625 "
3.08.02," Diferido "," "," "," "
3.09," Resultado Líquido das Operações Continuadas "," 368247 "," 322495 "," 438684 "
3.10," Resultado Líquido de Operações Descontinuadas "," "," "," "
3.10.01," Lucro/Prejuízo Líquido das Operações Descontinuadas "," "," "," "
3.10.02," Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas "," "," "," "
3.11," Lucro/Prejuízo do Período "," 368247 "," 322495 "," 438684 "
3.99," Lucro por Ação - (Reais / Ação) "," "," "," "
3.99.01," Lucro Básico por Ação "," "," "," "
3.99.01.01," ON "," "," "," "
3.99.02," Lucro Diluído por Ação "," "," "," "
